Count,key
41.0,WI1144329_46.6875N_91.4375W.wdb.xml_55007
2.0,WI433412_46.6875N_91.4375W.wdb.xml_55007
49.0,WI433572_46.6875N_90.8125W.wdb.xml_55007
1.0,WI1380088_46.6875N_91.0625W.wdb.xml_55007
5.0,WI433730_46.6875N_91.1875W.wdb.xml_55007
19.0,WI433756_46.6875N_91.3125W.wdb.xml_55007
15.0,WI433663_46.6875N_90.9375W.wdb.xml_55007
1283.0,WI1542502_46.6875N_91.6875W.wdb.xml_55031
11.0,WI433802_46.6875N_91.4375W.wdb.xml_55007
1.0,WI433314_46.6875N_91.3125W.wdb.xml_55007
4.0,WI433572_46.6875N_91.3125W.wdb.xml_55007
22.0,WI433757_46.6875N_91.3125W.wdb.xml_55007
2.0,WI433729_46.6875N_91.4375W.wdb.xml_55007
354.0,WI1542502_46.6875N_92.0625W.wdb.xml_55031
53.0,WI1151357_46.6875N_92.0625W.wdb.xml_55031
31.0,WI433301_46.6875N_90.9375W.wdb.xml_55007
30.0,WI781167_46.6875N_91.6875W.wdb.xml_55031
51.0,WI433309_46.6875N_90.9375W.wdb.xml_55007
10.0,WI781167_46.6875N_91.5625W.wdb.xml_55031
72.0,WI433573_46.6875N_90.9375W.wdb.xml_55007
1.0,WI452739_46.6875N_91.0625W.wdb.xml_55007
1.0,WI433300_46.6875N_91.4375W.wdb.xml_55007
4.0,WI433653_46.6875N_90.9375W.wdb.xml_55007
15.0,WI433652_46.6875N_90.9375W.wdb.xml_55007
10.0,WI1542502_46.6875N_91.5625W.wdb.xml_55007
1.0,WI433729_46.6875N_91.0625W.wdb.xml_55007
2.0,WI433292_46.6875N_90.9375W.wdb.xml_55007
2.0,WI433292_46.6875N_91.3125W.wdb.xml_55007
216.0,WI1542502_46.6875N_92.1875W.wdb.xml_55031
20.0,WI781166_46.6875N_91.6875W.wdb.xml_55031
2.0,WI1147409_46.6875N_91.0625W.wdb.xml_55007
34.0,WI781166_46.6875N_91.5625W.wdb.xml_55031
6.0,WI781575_46.6875N_92.0625W.wdb.xml_55031
150.0,WI781190_46.6875N_92.0625W.wdb.xml_55031
2.0,WI433729_46.6875N_91.1875W.wdb.xml_55007
1.0,WI1542502_46.6875N_92.1875W.wdb.xml_27137
11.0,WI781166_46.6875N_92.0625W.wdb.xml_55031
8.0,WI1482684_46.6875N_92.0625W.wdb.xml_55031
136.0,WI1390149_46.6875N_91.6875W.wdb.xml_55031
1.0,WI433351_46.6875N_91.3125W.wdb.xml_55007
4.0,WI1482685_46.6875N_92.0625W.wdb.xml_55031
14.0,WI781219_46.6875N_92.0625W.wdb.xml_55031
2018.0,WI1542502_46.6875N_91.8125W.wdb.xml_55031
12.0,WI1487109_46.6875N_91.6875W.wdb.xml_55031
1.0,WI433305_46.6875N_90.9375W.wdb.xml_55007
67.0,WI781166_46.6875N_91.8125W.wdb.xml_55031
18.0,WI452754_46.6875N_91.5625W.wdb.xml_55007
11.0,WI781167_46.6875N_91.8125W.wdb.xml_55031
1.0,WI1383665_46.6875N_90.9375W.wdb.xml_55007
8.0,WI452748_46.6875N_91.5625W.wdb.xml_55007
57.0,WI452746_46.6875N_91.3125W.wdb.xml_55007
1.0,WI1383603_46.6875N_91.3125W.wdb.xml_55007
4.0,WI433573_46.6875N_91.3125W.wdb.xml_55007
10.0,WI1383586_46.6875N_91.3125W.wdb.xml_55007
4.0,WI1383587_46.6875N_91.3125W.wdb.xml_55007
18.0,WI433314_46.6875N_90.9375W.wdb.xml_55007
3.0,WI1480664_46.6875N_91.8125W.wdb.xml_55031
3.0,WI433802_46.6875N_91.0625W.wdb.xml_55007
35.0,WI433326_46.6875N_91.0625W.wdb.xml_55007
9.0,WI781166_46.6875N_92.1875W.wdb.xml_55031
26.0,WI1487109_46.6875N_92.0625W.wdb.xml_55031
2.0,WI433412_46.6875N_91.0625W.wdb.xml_55007
12.0,WI1487109_46.6875N_91.8125W.wdb.xml_55031
29.0,WI1444566_46.6875N_90.6875W.wdb.xml_55003
79.0,WI781190_46.6875N_91.8125W.wdb.xml_55031
9.0,WI433758_46.6875N_91.3125W.wdb.xml_55007
4.0,WI433327_46.6875N_91.1875W.wdb.xml_55007
49.0,WI1385983_46.6875N_91.9375W.wdb.xml_55031
2.0,WI1482684_46.6875N_91.9375W.wdb.xml_55031
3.0,WI1487109_46.6875N_91.5625W.wdb.xml_55031
308.0,WI1542502_46.6875N_91.9375W.wdb.xml_55031
3.0,WI1383780_46.6875N_91.0625W.wdb.xml_55007
55.0,WI1144329_46.6875N_91.0625W.wdb.xml_55007
5.0,WI433573_46.6875N_91.0625W.wdb.xml_55007
69.0,WI781190_46.6875N_91.9375W.wdb.xml_55031
2.0,WI1444565_46.6875N_90.6875W.wdb.xml_55003
1.0,WI1383955_46.6875N_91.0625W.wdb.xml_55007
18.0,WI1482684_46.6875N_92.1875W.wdb.xml_55031
6.0,WI452749_46.6875N_91.3125W.wdb.xml_55007
16.0,WI781190_46.6875N_91.6875W.wdb.xml_55031
22.0,WI433663_46.6875N_91.0625W.wdb.xml_55007
3.0,WI1444357_46.6875N_90.6875W.wdb.xml_55003
4.0,WI1444441_46.6875N_90.8125W.wdb.xml_55003
36.0,WI433300_46.6875N_91.5625W.wdb.xml_55007
2.0,WI782464_46.6875N_91.4375W.wdb.xml_55007
47.0,WI433305_46.6875N_91.5625W.wdb.xml_55007
6.0,WI1444449_46.6875N_90.8125W.wdb.xml_55003
96.0,WI1444566_46.5625N_90.6875W.wdb.xml_55003
3.0,WI1383781_46.6875N_91.3125W.wdb.xml_55007
1.0,WI433653_46.6875N_91.5625W.wdb.xml_55007
7.0,WI448464_46.6875N_91.5625W.wdb.xml_55007
19.0,WI1390149_46.6875N_91.9375W.wdb.xml_55031
3.0,WI781575_46.6875N_92.1875W.wdb.xml_55031
12.0,WI1444414_46.5625N_90.6875W.wdb.xml_55003
4.0,WI1380088_46.6875N_91.3125W.wdb.xml_55007
723.0,WI1444449_46.5625N_90.8125W.wdb.xml_55003
1.0,WI452748_46.6875N_91.3125W.wdb.xml_55007
12.0,WI1144328_46.6875N_91.3125W.wdb.xml_55007
1.0,WI1383589_46.6875N_91.3125W.wdb.xml_55007
4.0,WI1383580_46.6875N_91.0625W.wdb.xml_55007
4.0,WI1444358_46.5625N_90.6875W.wdb.xml_55003
3.0,WI433568_46.6875N_91.0625W.wdb.xml_55007
2.0,WI433304_46.6875N_91.0625W.wdb.xml_55007
8.0,WI433729_46.6875N_91.3125W.wdb.xml_55007
10.0,WI1444565_46.5625N_90.6875W.wdb.xml_55003
422.0,WI1383589_46.6875N_91.4375W.wdb.xml_55007
33.0,WI433327_46.6875N_91.3125W.wdb.xml_55007
1.0,WI1147440_46.6875N_91.4375W.wdb.xml_55007
12.0,WI781166_46.6875N_91.9375W.wdb.xml_55031
3097.0,WI433572_46.5625N_90.9375W.wdb.xml_55007
7.0,WI433322_46.6875N_91.1875W.wdb.xml_55007
48.0,WI1700371_46.5625N_90.6875W.wdb.xml_55003
35.0,WI781190_46.6875N_92.1875W.wdb.xml_55031
24.0,WI1383603_46.6875N_91.4375W.wdb.xml_55007
13.0,WI1390149_46.6875N_91.8125W.wdb.xml_55031
7.0,WI433573_46.6875N_91.4375W.wdb.xml_55007
3.0,WI1444357_46.5625N_90.6875W.wdb.xml_55003
32.0,WI1444584_46.5625N_90.5625W.wdb.xml_55003
41.0,WI1444573_46.5625N_90.5625W.wdb.xml_55003
50.0,WI1390149_46.6875N_91.5625W.wdb.xml_55031
4241.0,WI433572_46.5625N_91.0625W.wdb.xml_55007
91.0,WI433320_46.6875N_91.5625W.wdb.xml_55007
2.0,WI1487109_46.6875N_92.1875W.wdb.xml_55031
3.0,WI1487109_46.6875N_91.9375W.wdb.xml_55031
6965.0,WI433663_46.5625N_91.0625W.wdb.xml_55007
1.0,WI781180_46.6875N_92.3125W.wdb.xml_27017
736.0,WI433663_46.5625N_90.9375W.wdb.xml_55007
12.0,WI1383603_46.5625N_90.9375W.wdb.xml_55007
73.0,WI1380088_46.5625N_91.1875W.wdb.xml_55007
3.0,WI1444584_46.5625N_90.6875W.wdb.xml_55003
7.0,WI781167_46.6875N_92.0625W.wdb.xml_55031
10.0,WI1380088_46.5625N_91.0625W.wdb.xml_55007
2.0,WI433321_46.5625N_91.0625W.wdb.xml_55007
24.0,WI1444573_46.5625N_90.6875W.wdb.xml_55003
24.0,WI433411_46.5625N_90.9375W.wdb.xml_55007
14.0,WI433321_46.6875N_91.5625W.wdb.xml_55007
10.0,WI433802_46.5625N_90.9375W.wdb.xml_55007
44.0,WI1444449_46.5625N_90.6875W.wdb.xml_55003
2.0,WI1444568_46.5625N_90.5625W.wdb.xml_55003
7.0,WI433296_46.6875N_91.5625W.wdb.xml_55007
38.0,WI1444441_46.5625N_90.6875W.wdb.xml_55003
1.0,WI781124_46.6875N_92.3125W.wdb.xml_55031
1.0,WI781180_46.6875N_92.3125W.wdb.xml_55031
18.0,WI433730_46.5625N_91.1875W.wdb.xml_55007
1.0,WI433729_46.6875N_91.5625W.wdb.xml_55007
25.0,WI1151357_46.6875N_92.1875W.wdb.xml_55031
1.0,WI433731_46.6875N_91.3125W.wdb.xml_55007
60.0,WI1444441_46.5625N_90.8125W.wdb.xml_55003
86.0,WI1144329_46.5625N_91.0625W.wdb.xml_55007
1.0,WI781169_46.6875N_92.3125W.wdb.xml_55031
360.0,WI433758_46.5625N_91.3125W.wdb.xml_55007
10.0,WI433757_46.5625N_91.1875W.wdb.xml_55007
419.0,WI433300_46.5625N_91.0625W.wdb.xml_55007
4.0,WI1542407_46.6875N_91.5625W.wdb.xml_55031
2.0,WI433756_46.5625N_91.3125W.wdb.xml_55007
25.0,WI433411_46.5625N_91.0625W.wdb.xml_55007
1.0,WI433629_46.5625N_91.0625W.wdb.xml_55007
4.0,WI433412_46.5625N_91.0625W.wdb.xml_55007
9.0,WI1383665_46.5625N_91.0625W.wdb.xml_55007
1.0,WI781201_46.6875N_92.3125W.wdb.xml_27017
60.0,WI433327_46.5625N_91.3125W.wdb.xml_55007
14.0,WI433321_46.5625N_91.1875W.wdb.xml_55007
18.0,WI433322_46.5625N_91.1875W.wdb.xml_55007
25.0,WI433299_46.5625N_91.0625W.wdb.xml_55007
7.0,WI1151357_46.6875N_92.3125W.wdb.xml_55031
4.0,WI1587828_46.6875N_91.5625W.wdb.xml_55031
6.0,WI433582_46.5625N_91.0625W.wdb.xml_55007
2.0,WI1482684_46.6875N_92.3125W.wdb.xml_55031
260.0,WI1383589_46.5625N_91.4375W.wdb.xml_55007
872.0,WI433305_46.5625N_91.0625W.wdb.xml_55007
1.0,WI781574_46.6875N_92.0625W.wdb.xml_55031
65.0,WI433802_46.5625N_91.0625W.wdb.xml_55007
24.0,WI1487109_46.6875N_92.3125W.wdb.xml_55031
1.0,WI781176_46.6875N_91.5625W.wdb.xml_55031
1124.0,WI452746_46.5625N_91.4375W.wdb.xml_55007
7.0,WI433412_46.5625N_90.9375W.wdb.xml_55007
48.0,WI433296_46.5625N_90.9375W.wdb.xml_55007
1.0,WI781575_46.6875N_92.3125W.wdb.xml_55031
6.0,WI1383603_46.5625N_91.4375W.wdb.xml_55007
230.0,WI433757_46.5625N_91.3125W.wdb.xml_55007
1.0,WI433573_46.5625N_91.4375W.wdb.xml_55007
13.0,WI448464_46.5625N_90.9375W.wdb.xml_55007
1.0,WI1444477_46.5625N_90.5625W.wdb.xml_55003
5.0,WI1383960_46.5625N_91.0625W.wdb.xml_55007
16.0,WI781470_46.6875N_91.5625W.wdb.xml_55031
34.0,WI433573_46.5625N_90.9375W.wdb.xml_55007
5.0,WI433461_46.5625N_90.9375W.wdb.xml_55007
2.0,WI781167_46.6875N_91.9375W.wdb.xml_55031
1.0,WI1444568_46.5625N_90.6875W.wdb.xml_55003
9.0,WI452746_46.5625N_91.5625W.wdb.xml_55007
1.0,WI1482685_46.6875N_92.1875W.wdb.xml_55031
29.0,WI433326_46.5625N_91.3125W.wdb.xml_55007
2.0,WI1380088_46.5625N_91.3125W.wdb.xml_55007
4.0,WI434642_46.5625N_91.0625W.wdb.xml_55007
3.0,WI781167_46.6875N_92.1875W.wdb.xml_55031
20.0,WI452754_46.5625N_91.4375W.wdb.xml_55007
14.0,WI433744_46.5625N_91.5625W.wdb.xml_55007
21.0,WI1383960_46.5625N_91.5625W.wdb.xml_55007
4.0,WI433730_46.5625N_91.3125W.wdb.xml_55007
5.0,WI1144328_46.5625N_91.4375W.wdb.xml_55007
25.0,WI433327_46.5625N_91.1875W.wdb.xml_55007
241.0,WI433296_46.5625N_91.0625W.wdb.xml_55007
151.0,WI1383603_46.5625N_91.0625W.wdb.xml_55007
47.0,WI1444531_46.5625N_90.8125W.wdb.xml_55003
207.0,WI1542502_46.5625N_91.6875W.wdb.xml_55031
6.0,WI1149808_46.5625N_91.5625W.wdb.xml_55031
1.0,WI781559_46.5625N_91.5625W.wdb.xml_55031
10.0,WI433572_46.5625N_91.5625W.wdb.xml_55007
88.0,WI433758_46.5625N_91.1875W.wdb.xml_55007
1.0,WI781167_46.6875N_92.3125W.wdb.xml_55031
26.0,WI433596_46.5625N_91.5625W.wdb.xml_55007
11.0,WI433321_46.5625N_91.3125W.wdb.xml_55007
6.0,WI1385992_46.6875N_92.3125W.wdb.xml_27017
4.0,WI433745_46.5625N_91.5625W.wdb.xml_55007
1.0,WI433321_46.5625N_91.5625W.wdb.xml_55007
211.0,WI433671_46.5625N_90.9375W.wdb.xml_55007
4.0,WI1385992_46.6875N_92.3125W.wdb.xml_55031
134.0,WI1390149_46.5625N_91.6875W.wdb.xml_55031
19.0,WI452748_46.5625N_91.4375W.wdb.xml_55007
10.0,WI781569_46.5625N_91.5625W.wdb.xml_55031
25.0,WI781166_46.5625N_91.6875W.wdb.xml_55031
4.0,WI433320_46.5625N_91.5625W.wdb.xml_55007
4.0,WI433328_46.5625N_91.1875W.wdb.xml_55007
27.0,WI781167_46.5625N_91.6875W.wdb.xml_55031
8.0,WI782115_46.5625N_90.5625W.wdb.xml_55051
2.0,WI781190_46.5625N_91.6875W.wdb.xml_55031
7.0,WI1542502_46.6875N_92.3125W.wdb.xml_27017
1178.0,WI1542502_46.5625N_91.8125W.wdb.xml_55031
180.0,WI433739_46.5625N_90.9375W.wdb.xml_55007
22.0,WI433485_46.5625N_91.5625W.wdb.xml_55007
29.0,WI433568_46.5625N_91.5625W.wdb.xml_55007
16.0,WI433326_46.5625N_91.5625W.wdb.xml_55007
45.0,WI433729_46.5625N_91.0625W.wdb.xml_55007
120.0,WI781469_46.5625N_91.6875W.wdb.xml_55031
4.0,WI1147444_46.5625N_91.5625W.wdb.xml_55007
10.0,WI433757_46.5625N_91.0625W.wdb.xml_55007
25.0,WI433292_46.5625N_91.0625W.wdb.xml_55007
25.0,WI433730_46.5625N_91.0625W.wdb.xml_55007
2.0,WI1480641_46.6875N_92.0625W.wdb.xml_55031
53.0,WI781167_46.5625N_91.8125W.wdb.xml_55031
7.0,WI433729_46.5625N_91.5625W.wdb.xml_55007
2.0,WI782210_46.5625N_90.5625W.wdb.xml_55051
1.0,WI433327_46.5625N_91.0625W.wdb.xml_55007
1.0,WI1384446_46.5625N_91.4375W.wdb.xml_55007
1.0,WI433326_46.5625N_91.0625W.wdb.xml_55007
3.0,WI1444367_46.5625N_90.9375W.wdb.xml_55003
40.0,WI433296_46.5625N_91.5625W.wdb.xml_55007
25.0,WI1383778_46.5625N_91.5625W.wdb.xml_55007
25.0,WI433301_46.5625N_91.0625W.wdb.xml_55007
