Count,key
2.0,ND2564285_48.9375N_103.9375W.wdb.xml_38023
38.0,ND2564281_48.9375N_103.8125W.wdb.xml_38023
133.0,ND341310_48.9375N_103.5625W.wdb.xml_38023
311.0,ND341315_48.9375N_103.5625W.wdb.xml_38023
69.0,ND341314_48.9375N_103.5625W.wdb.xml_38023
61.0,ND341285_48.9375N_103.5625W.wdb.xml_38023
26.0,ND2564278_48.9375N_103.8125W.wdb.xml_38023
2.0,ND2595774_48.9375N_103.8125W.wdb.xml_38023
2.0,ND2564270_48.9375N_103.8125W.wdb.xml_38023
174.0,ND341320_48.9375N_103.5625W.wdb.xml_38023
10.0,ND341293_48.9375N_103.4375W.wdb.xml_38023
1616.0,ND341336_48.9375N_103.4375W.wdb.xml_38023
1825.0,ND341320_48.9375N_103.4375W.wdb.xml_38023
164.0,ND341316_48.9375N_103.4375W.wdb.xml_38023
139.0,ND341304_48.9375N_103.4375W.wdb.xml_38023
25.0,ND2596917_48.9375N_103.6875W.wdb.xml_38023
87.0,ND341310_48.9375N_103.4375W.wdb.xml_38023
696.0,ND341303_48.9375N_103.4375W.wdb.xml_38023
8.0,ND2564254_48.9375N_103.6875W.wdb.xml_38023
12.0,ND341282_48.9375N_103.4375W.wdb.xml_38023
80.0,ND341337_48.9375N_103.4375W.wdb.xml_38023
8.0,ND341337_48.9375N_103.6875W.wdb.xml_38023
485.0,ND341400_48.9375N_103.4375W.wdb.xml_38023
1.0,ND2567242_48.9375N_103.8125W.wdb.xml_38023
152.0,ND341321_48.9375N_103.4375W.wdb.xml_38023
1314.0,ND341302_48.9375N_103.4375W.wdb.xml_38023
34.0,ND341325_48.9375N_103.4375W.wdb.xml_38023
59.0,ND341325_48.9375N_103.3125W.wdb.xml_38023
4.0,ND341282_48.9375N_103.3125W.wdb.xml_38023
33.0,ND341308_48.9375N_103.6875W.wdb.xml_38023
25.0,ND341323_48.9375N_103.3125W.wdb.xml_38023
15.0,ND2596914_48.9375N_104.0625W.wdb.xml_38023
2.0,ND341324_48.9375N_103.4375W.wdb.xml_38023
191.0,ND341293_48.9375N_103.3125W.wdb.xml_38023
2355.0,ND341320_48.9375N_103.3125W.wdb.xml_38023
126.0,ND341285_48.9375N_103.3125W.wdb.xml_38023
590.0,ND341321_48.9375N_103.3125W.wdb.xml_38023
2273.0,ND341336_48.9375N_103.3125W.wdb.xml_38023
673.0,ND341301_48.9375N_103.4375W.wdb.xml_38023
1.0,ND341338_48.9375N_103.4375W.wdb.xml_38023
17.0,ND341311_48.9375N_103.3125W.wdb.xml_38023
834.0,ND341302_48.9375N_103.3125W.wdb.xml_38023
1.0,ND2564258_48.9375N_103.6875W.wdb.xml_38023
54.0,ND341295_48.9375N_103.6875W.wdb.xml_38023
104.0,ND341400_48.9375N_103.1875W.wdb.xml_38023
95.0,ND341285_48.9375N_103.1875W.wdb.xml_38023
21.0,ND341324_48.9375N_103.3125W.wdb.xml_38023
960.0,ND341301_48.9375N_103.1875W.wdb.xml_38023
26.0,ND341337_48.9375N_103.5625W.wdb.xml_38023
33.0,ND341300_48.9375N_103.4375W.wdb.xml_38023
80.0,ND341303_48.9375N_103.1875W.wdb.xml_38023
71.0,ND341401_48.9375N_103.1875W.wdb.xml_38023
8.0,ND341400_48.9375N_103.5625W.wdb.xml_38023
514.0,ND341321_48.9375N_103.1875W.wdb.xml_38023
203.0,ND341294_48.9375N_103.3125W.wdb.xml_38023
7.0,ND341300_48.9375N_103.1875W.wdb.xml_38023
323.0,ND341302_48.9375N_103.1875W.wdb.xml_38023
524.0,ND341336_48.9375N_103.1875W.wdb.xml_38023
2029.0,ND341320_48.9375N_103.1875W.wdb.xml_38023
1.0,ND2595775_48.9375N_103.6875W.wdb.xml_38023
348.0,ND341400_48.9375N_103.3125W.wdb.xml_38023
124.0,ND341319_48.9375N_103.1875W.wdb.xml_38023
23.0,ND341293_48.9375N_103.1875W.wdb.xml_38023
30.0,ND341321_48.9375N_103.5625W.wdb.xml_38023
177.0,ND341310_48.9375N_103.3125W.wdb.xml_38023
796.0,ND341303_48.9375N_103.3125W.wdb.xml_38023
43.0,ND341285_48.9375N_103.0625W.wdb.xml_38023
2054.0,ND341301_48.9375N_103.0625W.wdb.xml_38023
3514.0,ND341320_48.9375N_103.0625W.wdb.xml_38023
1.0,ND2596918_48.9375N_103.6875W.wdb.xml_38023
453.0,ND341338_48.9375N_103.0625W.wdb.xml_38023
68.0,ND341311_48.9375N_103.0625W.wdb.xml_38023
28.0,ND341400_48.9375N_103.6875W.wdb.xml_38023
15.0,ND341337_48.9375N_103.1875W.wdb.xml_38023
137.0,ND341325_48.9375N_103.0625W.wdb.xml_38023
5.0,ND341309_48.9375N_103.0625W.wdb.xml_38023
140.0,ND341394_48.9375N_103.0625W.wdb.xml_38023
1.0,ND2564282_48.9375N_104.0625W.wdb.xml_38023
371.0,ND341332_48.9375N_103.0625W.wdb.xml_38023
556.0,ND341336_48.9375N_103.0625W.wdb.xml_38023
1.0,ND2564258_48.9375N_103.8125W.wdb.xml_38023
1137.0,ND341302_48.9375N_103.0625W.wdb.xml_38023
168.0,ND341400_48.9375N_103.0625W.wdb.xml_38023
719.0,ND341331_48.9375N_103.0625W.wdb.xml_38023
65.0,ND341294_48.9375N_103.0625W.wdb.xml_38023
705.0,ND341303_48.9375N_103.0625W.wdb.xml_38023
140.0,ND341293_48.9375N_103.0625W.wdb.xml_38023
7.0,ND2595768_48.9375N_103.9375W.wdb.xml_38023
1421.0,ND341301_48.9375N_102.9375W.wdb.xml_38023
1595.0,ND341320_48.9375N_102.9375W.wdb.xml_38023
35.0,ND341295_48.9375N_103.5625W.wdb.xml_38023
279.0,ND341323_48.9375N_103.0625W.wdb.xml_38023
194.0,ND341303_48.9375N_102.9375W.wdb.xml_38023
119.0,ND2564270_48.9375N_103.9375W.wdb.xml_38023
45.0,ND2596915_48.9375N_103.9375W.wdb.xml_38023
92.0,ND341293_48.9375N_102.9375W.wdb.xml_38023
88.0,ND341338_48.9375N_102.9375W.wdb.xml_38023
3.0,ND341324_48.9375N_102.9375W.wdb.xml_38023
138.0,ND341400_48.9375N_102.9375W.wdb.xml_38023
32.0,ND341335_48.9375N_103.0625W.wdb.xml_38023
17.0,ND341292_48.9375N_103.3125W.wdb.xml_38023
1.0,ND2564262_48.9375N_103.6875W.wdb.xml_38023
5.0,ND2564280_48.9375N_103.9375W.wdb.xml_38023
4.0,ND2564264_48.9375N_103.6875W.wdb.xml_38023
55.0,ND341295_48.9375N_103.3125W.wdb.xml_38023
116.0,ND341334_48.9375N_103.0625W.wdb.xml_38023
2.0,ND341092_48.9375N_102.9375W.wdb.xml_38023
180.0,ND341092_48.9375N_102.9375W.wdb.xml_38013
545.0,ND341101_48.9375N_102.9375W.wdb.xml_38013
234.0,ND341120_48.9375N_102.9375W.wdb.xml_38013
11.0,ND341084_48.9375N_102.9375W.wdb.xml_38013
7.0,ND341293_48.9375N_103.6875W.wdb.xml_38023
109.0,ND341102_48.9375N_102.9375W.wdb.xml_38013
25.0,ND2564278_48.9375N_103.9375W.wdb.xml_38023
123.0,ND341302_48.9375N_103.6875W.wdb.xml_38023
126.0,ND341338_48.9375N_103.3125W.wdb.xml_38023
161.0,ND341121_48.9375N_102.9375W.wdb.xml_38013
13.0,ND341294_48.9375N_103.5625W.wdb.xml_38023
496.0,ND341321_48.9375N_102.9375W.wdb.xml_38023
121.0,ND341320_48.9375N_103.6875W.wdb.xml_38023
3.0,ND341116_48.9375N_102.9375W.wdb.xml_38013
1.0,ND341311_48.9375N_103.5625W.wdb.xml_38023
110.0,ND341207_48.9375N_102.9375W.wdb.xml_38013
159.0,ND341337_48.9375N_103.0625W.wdb.xml_38023
437.0,ND341302_48.9375N_102.9375W.wdb.xml_38023
86.0,ND341285_48.9375N_102.9375W.wdb.xml_38023
47.0,ND341318_48.9375N_103.0625W.wdb.xml_38023
88.0,ND341323_48.9375N_103.1875W.wdb.xml_38023
45.0,ND341125_48.9375N_102.8125W.wdb.xml_38013
33.0,ND341128_48.9375N_102.8125W.wdb.xml_38013
12.0,ND341308_48.9375N_103.5625W.wdb.xml_38023
10.0,ND341294_48.9375N_103.4375W.wdb.xml_38023
264.0,ND341338_48.9375N_103.1875W.wdb.xml_38023
540.0,ND341101_48.9375N_102.8125W.wdb.xml_38013
21.0,ND341209_48.9375N_102.8125W.wdb.xml_38013
90.0,ND341292_48.9375N_103.1875W.wdb.xml_38023
164.0,ND341316_48.9375N_103.5625W.wdb.xml_38023
270.0,ND341336_48.9375N_102.9375W.wdb.xml_38023
6.0,ND341103_48.9375N_102.9375W.wdb.xml_38013
337.0,ND341102_48.9375N_102.8125W.wdb.xml_38013
2.0,ND341327_48.9375N_103.3125W.wdb.xml_38023
6.0,ND341121_48.9375N_102.9375W.wdb.xml_38023
610.0,ND341122_48.9375N_102.8125W.wdb.xml_38013
813.0,ND341120_48.9375N_102.8125W.wdb.xml_38013
170.0,ND341092_48.9375N_102.8125W.wdb.xml_38013
26.0,ND341118_48.9375N_102.8125W.wdb.xml_38013
68.0,ND341100_48.9375N_102.9375W.wdb.xml_38013
329.0,ND341102_48.9375N_102.6875W.wdb.xml_38013
315.0,ND341122_48.9375N_102.6875W.wdb.xml_38013
7.0,ND341101_48.9375N_102.9375W.wdb.xml_38023
1232.0,ND341101_48.9375N_102.6875W.wdb.xml_38013
27.0,ND341335_48.9375N_103.3125W.wdb.xml_38023
15.0,ND341304_48.9375N_103.3125W.wdb.xml_38023
641.0,ND341120_48.9375N_102.6875W.wdb.xml_38013
543.0,ND341207_48.9375N_102.8125W.wdb.xml_38013
12.0,ND341099_48.9375N_102.6875W.wdb.xml_38013
63.0,ND341195_48.9375N_102.6875W.wdb.xml_38013
12.0,ND341295_48.9375N_103.1875W.wdb.xml_38023
30.0,ND341103_48.9375N_102.6875W.wdb.xml_38013
64.0,ND341194_48.9375N_102.8125W.wdb.xml_38013
77.0,ND341316_48.9375N_103.3125W.wdb.xml_38023
16.0,ND341103_48.9375N_102.8125W.wdb.xml_38013
136.0,ND341084_48.9375N_102.6875W.wdb.xml_38013
8.0,ND2564242_48.9375N_104.0625W.wdb.xml_38023
2.0,ND341314_48.9375N_103.1875W.wdb.xml_38023
157.0,ND341092_48.9375N_102.6875W.wdb.xml_38013
22.0,ND341331_48.9375N_103.3125W.wdb.xml_38023
2.0,ND341207_48.9375N_102.9375W.wdb.xml_38023
11.0,ND341325_48.9375N_103.1875W.wdb.xml_38023
15.0,ND341394_48.9375N_102.9375W.wdb.xml_38023
1.0,ND2564280_48.9375N_103.8125W.wdb.xml_38023
39.0,ND341333_48.9375N_103.0625W.wdb.xml_38023
11.0,ND2564245_48.9375N_103.8125W.wdb.xml_38023
47.0,ND341099_48.9375N_102.9375W.wdb.xml_38013
11.0,ND341130_48.9375N_102.8125W.wdb.xml_38013
77.0,ND341100_48.9375N_102.6875W.wdb.xml_38013
84.0,ND341123_48.9375N_102.8125W.wdb.xml_38013
34.0,ND341084_48.9375N_102.8125W.wdb.xml_38013
115.0,ND341099_48.9375N_102.8125W.wdb.xml_38013
165.0,ND341401_48.9375N_103.0625W.wdb.xml_38023
1.0,ND341295_48.9375N_102.9375W.wdb.xml_38023
973.0,ND341101_48.9375N_102.5625W.wdb.xml_38013
251.0,ND341300_48.9375N_103.3125W.wdb.xml_38023
971.0,ND341321_48.9375N_103.0625W.wdb.xml_38023
148.0,ND341084_48.9375N_102.5625W.wdb.xml_38013
246.0,ND341092_48.9375N_102.5625W.wdb.xml_38013
92.0,ND341110_48.9375N_102.8125W.wdb.xml_38013
843.0,ND341120_48.9375N_102.5625W.wdb.xml_38013
422.0,ND341207_48.9375N_102.6875W.wdb.xml_38013
734.0,ND341207_48.9375N_102.5625W.wdb.xml_38013
6.0,ND341324_48.9375N_103.5625W.wdb.xml_38023
295.0,ND341121_48.9375N_102.5625W.wdb.xml_38013
92.0,ND341332_48.9375N_103.1875W.wdb.xml_38023
5.0,ND341339_48.9375N_103.1875W.wdb.xml_38023
39.0,ND341316_48.9375N_103.1875W.wdb.xml_38023
2.0,ND341309_48.9375N_103.1875W.wdb.xml_38023
8.0,ND341209_48.9375N_102.9375W.wdb.xml_38013
59.0,ND341326_48.9375N_103.5625W.wdb.xml_38023
117.0,ND341292_48.9375N_103.4375W.wdb.xml_38023
77.0,ND341337_48.9375N_103.3125W.wdb.xml_38023
5.0,ND341129_48.9375N_102.8125W.wdb.xml_38013
2.0,ND341291_48.9375N_103.5625W.wdb.xml_38023
1.0,ND341308_48.9375N_103.1875W.wdb.xml_38023
19.0,ND341335_48.9375N_103.1875W.wdb.xml_38023
1.0,ND341209_48.9375N_102.6875W.wdb.xml_38013
45.0,ND341401_48.9375N_102.9375W.wdb.xml_38023
62.0,ND341122_48.9375N_102.9375W.wdb.xml_38013
2.0,ND341318_48.9375N_103.4375W.wdb.xml_38023
39.0,ND341312_48.9375N_103.4375W.wdb.xml_38023
83.0,ND341332_48.9375N_103.3125W.wdb.xml_38023
26.0,ND341394_48.9375N_103.4375W.wdb.xml_38023
189.0,ND341119_48.9375N_102.8125W.wdb.xml_38013
161.0,ND341102_48.9375N_102.4375W.wdb.xml_38013
452.0,ND341120_48.9375N_102.4375W.wdb.xml_38013
3.0,ND341332_48.9375N_103.4375W.wdb.xml_38023
194.0,ND341084_48.9375N_102.4375W.wdb.xml_38013
1.0,ND341326_48.9375N_103.1875W.wdb.xml_38023
968.0,ND2564242_48.9375N_103.4375W.wdb.xml_38023
837.0,ND341101_48.9375N_102.4375W.wdb.xml_38013
273.0,ND341207_48.9375N_102.4375W.wdb.xml_38013
105.0,ND341103_48.9375N_102.4375W.wdb.xml_38013
4.0,ND2564253_48.9375N_103.9375W.wdb.xml_38023
1.0,ND341126_48.9375N_102.4375W.wdb.xml_38013
1.0,ND341331_48.9375N_103.1875W.wdb.xml_38023
6.0,ND341093_48.9375N_102.8125W.wdb.xml_38013
112.0,ND341099_48.9375N_102.4375W.wdb.xml_38013
47.0,ND341085_48.9375N_102.8125W.wdb.xml_38013
68.0,ND341100_48.9375N_102.5625W.wdb.xml_38013
19.0,ND341093_48.9375N_102.4375W.wdb.xml_38013
20.0,ND341085_48.9375N_102.4375W.wdb.xml_38013
1.0,ND2564281_48.9375N_104.0625W.wdb.xml_38023
138.0,ND341092_48.9375N_102.4375W.wdb.xml_38013
405.0,ND2564282_48.9375N_103.4375W.wdb.xml_38023
29.0,ND341116_48.9375N_102.6875W.wdb.xml_38013
6.0,ND341120_48.9375N_102.9375W.wdb.xml_38023
105.0,ND341100_48.9375N_102.4375W.wdb.xml_38013
76.0,ND2564251_48.9375N_103.4375W.wdb.xml_38023
146.0,ND2564244_48.9375N_103.4375W.wdb.xml_38023
3.0,ND341401_48.9375N_103.3125W.wdb.xml_38023
51.0,ND341093_48.9375N_102.6875W.wdb.xml_38013
293.0,ND341101_48.9375N_102.3125W.wdb.xml_38013
83.0,ND341099_48.9375N_102.3125W.wdb.xml_38013
13.0,ND341131_48.9375N_102.3125W.wdb.xml_38013
355.0,ND341207_48.9375N_102.3125W.wdb.xml_38013
131.0,ND341102_48.9375N_102.3125W.wdb.xml_38013
2.0,ND341318_48.9375N_103.1875W.wdb.xml_38023
20.0,ND341194_48.9375N_102.3125W.wdb.xml_38013
74.0,ND2564281_48.9375N_103.4375W.wdb.xml_38023
2.0,ND341093_48.9375N_102.9375W.wdb.xml_38013
7.0,ND341125_48.9375N_102.6875W.wdb.xml_38013
14.0,ND341084_48.9375N_102.3125W.wdb.xml_38013
37.0,ND341100_48.9375N_102.3125W.wdb.xml_38013
2.0,ND2564254_48.9375N_103.9375W.wdb.xml_38023
7.0,ND2564262_48.9375N_103.8125W.wdb.xml_38023
5.0,ND341291_48.9375N_103.6875W.wdb.xml_38023
681.0,ND341301_48.9375N_103.3125W.wdb.xml_38023
11.0,ND341125_48.9375N_102.9375W.wdb.xml_38013
130.0,ND341092_48.9375N_102.3125W.wdb.xml_38013
2.0,ND341112_48.9375N_102.3125W.wdb.xml_38013
21.0,ND2564242_48.9375N_103.5625W.wdb.xml_38023
6.0,ND341113_48.9375N_102.3125W.wdb.xml_38013
3.0,ND2564244_48.9375N_103.5625W.wdb.xml_38023
233.0,ND2564282_48.9375N_103.5625W.wdb.xml_38023
109.0,ND2564241_48.9375N_103.4375W.wdb.xml_38023
82.0,ND341291_48.9375N_103.3125W.wdb.xml_38023
30.0,ND341122_48.9375N_102.4375W.wdb.xml_38013
2.0,ND341337_48.9375N_102.9375W.wdb.xml_38023
48.0,ND341094_48.9375N_102.3125W.wdb.xml_38013
4.0,ND341112_48.9375N_102.8125W.wdb.xml_38013
1.0,ND2564286_48.9375N_103.9375W.wdb.xml_38023
1.0,ND341293_48.9375N_102.9375W.wdb.xml_38013
8.0,ND341121_48.9375N_102.8125W.wdb.xml_38013
33.0,ND341093_48.9375N_102.3125W.wdb.xml_38013
9.0,ND2564286_48.9375N_103.8125W.wdb.xml_38023
1.0,ND341090_48.9375N_102.5625W.wdb.xml_38013
95.0,ND341120_48.9375N_102.3125W.wdb.xml_38013
31.0,ND341121_48.9375N_102.3125W.wdb.xml_38013
7.0,ND341128_48.9375N_102.3125W.wdb.xml_38013
23.0,ND341125_48.9375N_102.3125W.wdb.xml_38013
3.0,ND2564285_48.9375N_103.8125W.wdb.xml_38023
19.0,ND341122_48.9375N_102.3125W.wdb.xml_38013
47.0,ND341131_48.9375N_102.1875W.wdb.xml_38013
73.0,ND2596914_48.9375N_103.5625W.wdb.xml_38023
2.0,ND341320_48.9375N_102.9375W.wdb.xml_38013
379.0,ND341207_48.9375N_102.1875W.wdb.xml_38013
82.0,ND341125_48.9375N_102.1875W.wdb.xml_38013
152.0,ND2564258_48.9375N_103.9375W.wdb.xml_38023
8.0,ND341326_48.9375N_103.3125W.wdb.xml_38023
17.0,ND341110_48.9375N_102.6875W.wdb.xml_38013
18.0,ND2564246_48.9375N_103.4375W.wdb.xml_38023
286.0,ND341102_48.9375N_102.5625W.wdb.xml_38013
18.0,ND341117_48.9375N_102.1875W.wdb.xml_38013
23.0,ND341096_48.9375N_102.1875W.wdb.xml_38013
27.0,ND2585859_48.9375N_102.1875W.wdb.xml_38013
8.0,ND2564260_48.9375N_104.0625W.wdb.xml_38023
37.0,ND341322_48.9375N_103.3125W.wdb.xml_38023
2.0,ND341308_48.9375N_103.3125W.wdb.xml_38023
43.0,ND341295_48.9375N_103.0625W.wdb.xml_38023
15.0,ND341132_48.9375N_102.3125W.wdb.xml_38013
30.0,ND2585854_48.9375N_102.1875W.wdb.xml_38013
3.0,ND2596915_48.9375N_103.8125W.wdb.xml_38023
365.0,ND341316_48.9375N_103.0625W.wdb.xml_38023
4.0,ND2989627_48.9375N_102.1875W.wdb.xml_38013
29.0,ND2585842_48.9375N_102.1875W.wdb.xml_38013
4.0,ND2564254_48.9375N_103.8125W.wdb.xml_38023
23.0,ND2564278_48.9375N_103.6875W.wdb.xml_38023
1.0,ND341309_48.9375N_103.5625W.wdb.xml_38023
3.0,ND341195_48.9375N_102.9375W.wdb.xml_38013
59.0,ND341122_48.9375N_102.5625W.wdb.xml_38013
1.0,ND2564250_48.9375N_103.5625W.wdb.xml_38023
83.0,ND2989628_48.9375N_102.1875W.wdb.xml_38013
51.0,ND2989615_48.9375N_102.1875W.wdb.xml_38013
14.0,ND341085_48.9375N_102.3125W.wdb.xml_38013
2.0,ND2564243_48.9375N_103.4375W.wdb.xml_38023
7.0,ND341094_48.9375N_102.5625W.wdb.xml_38013
7.0,ND341316_48.9375N_104.0625W.wdb.xml_38023
291.0,ND341310_48.9375N_103.0625W.wdb.xml_38023
92.0,ND341099_48.9375N_102.5625W.wdb.xml_38013
4.0,ND2564239_48.9375N_103.4375W.wdb.xml_38023
1.0,ND2564245_48.9375N_103.5625W.wdb.xml_38023
51.0,ND341304_48.9375N_103.0625W.wdb.xml_38023
355.0,ND341121_48.9375N_102.4375W.wdb.xml_38013
23.0,ND2585866_48.9375N_102.1875W.wdb.xml_38013
509.0,ND2989628_48.9375N_102.0625W.wdb.xml_38013
3.0,ND341112_48.9375N_102.6875W.wdb.xml_38013
79.0,ND2585866_48.9375N_102.0625W.wdb.xml_38013
56.0,ND2585842_48.9375N_102.0625W.wdb.xml_38013
33.0,ND341324_48.9375N_103.0625W.wdb.xml_38023
552.0,ND2989615_48.9375N_102.0625W.wdb.xml_38013
230.0,ND2585859_48.9375N_102.0625W.wdb.xml_38013
42.0,ND2564241_48.9375N_103.5625W.wdb.xml_38023
1.0,ND341326_48.9375N_103.0625W.wdb.xml_38023
67.0,ND341311_48.9375N_103.1875W.wdb.xml_38023
11.0,ND2585865_48.9375N_102.0625W.wdb.xml_38013
6.0,ND2564243_48.9375N_103.6875W.wdb.xml_38023
4.0,ND341094_48.9375N_102.8125W.wdb.xml_38013
94.0,ND341194_48.9375N_102.6875W.wdb.xml_38013
27.0,ND341308_48.9375N_103.4375W.wdb.xml_38023
82.0,ND341121_48.9375N_102.6875W.wdb.xml_38013
2.0,ND2595767_48.9375N_103.8125W.wdb.xml_38023
4.0,ND341127_48.9375N_102.1875W.wdb.xml_38013
267.0,ND2989629_48.9375N_102.0625W.wdb.xml_38013
13.0,ND2585834_48.9375N_102.0625W.wdb.xml_38013
41.0,ND341195_48.9375N_102.8125W.wdb.xml_38013
11.0,ND2564251_48.9375N_103.5625W.wdb.xml_38023
1.0,ND2585867_48.9375N_102.1875W.wdb.xml_38013
122.0,ND2596914_48.9375N_103.4375W.wdb.xml_38023
2.0,ND341291_48.9375N_104.0625W.wdb.xml_38023
10.0,ND341094_48.9375N_102.4375W.wdb.xml_38013
19.0,ND341116_48.9375N_102.3125W.wdb.xml_38013
1.0,ND2585824_48.9375N_102.0625W.wdb.xml_38013
231.0,ND2585854_48.9375N_102.0625W.wdb.xml_38013
2.0,ND341194_48.9375N_102.9375W.wdb.xml_38013
7.0,ND2989627_48.9375N_102.0625W.wdb.xml_38013
61.0,ND2989618_48.9375N_102.0625W.wdb.xml_38075
3.0,ND2564250_48.9375N_103.6875W.wdb.xml_38023
139.0,ND3011838_48.9375N_102.0625W.wdb.xml_38075
4.0,ND341288_48.9375N_103.3125W.wdb.xml_38023
44.0,ND341103_48.9375N_102.3125W.wdb.xml_38013
6.0,ND2564254_48.9375N_103.4375W.wdb.xml_38023
16.0,ND2564260_48.9375N_103.4375W.wdb.xml_38023
19.0,ND341111_48.9375N_102.1875W.wdb.xml_38013
166.0,ND3011836_48.9375N_102.0625W.wdb.xml_38075
79.0,ND2585867_48.9375N_102.0625W.wdb.xml_38013
4.0,ND341111_48.9375N_102.3125W.wdb.xml_38013
38.0,ND2585855_48.9375N_102.0625W.wdb.xml_38013
1.0,ND341309_48.9375N_104.0625W.wdb.xml_38023
19.0,ND2585832_48.9375N_102.0625W.wdb.xml_38013
25.0,ND341294_48.9375N_103.1875W.wdb.xml_38023
1151.0,ND3011838_48.9375N_101.9375W.wdb.xml_38075
146.0,ND2585426_48.9375N_101.9375W.wdb.xml_38075
169.0,ND341103_48.9375N_102.5625W.wdb.xml_38013
3.0,ND341125_48.9375N_102.4375W.wdb.xml_38013
1338.0,ND3011836_48.9375N_101.9375W.wdb.xml_38075
66.0,ND2564260_48.9375N_103.5625W.wdb.xml_38023
20.0,ND2564281_48.9375N_103.5625W.wdb.xml_38023
12.0,ND2564244_48.9375N_103.8125W.wdb.xml_38023
205.0,ND2585330_48.9375N_101.9375W.wdb.xml_38075
2082.0,ND3011838_48.9375N_101.8125W.wdb.xml_38075
23.0,ND2585435_48.9375N_101.8125W.wdb.xml_38075
214.0,ND3011835_48.9375N_101.8125W.wdb.xml_38075
1191.0,ND3011836_48.9375N_101.8125W.wdb.xml_38075
3.0,ND2564252_48.9375N_103.4375W.wdb.xml_38023
332.0,ND2989618_48.9375N_101.8125W.wdb.xml_38075
2.0,ND2564248_48.9375N_103.9375W.wdb.xml_38023
9.0,ND2585319_48.9375N_101.9375W.wdb.xml_38075
10.0,ND341300_48.9375N_103.6875W.wdb.xml_38023
9.0,ND2564253_48.9375N_103.4375W.wdb.xml_38023
1.0,ND2989629_48.9375N_102.1875W.wdb.xml_38013
12.0,ND341116_48.9375N_102.8125W.wdb.xml_38013
174.0,ND2585485_48.9375N_101.9375W.wdb.xml_38075
71.0,ND341394_48.9375N_103.3125W.wdb.xml_38023
173.0,ND2585403_48.9375N_101.9375W.wdb.xml_38075
239.0,ND2585485_48.9375N_101.8125W.wdb.xml_38075
10.0,ND2585432_48.9375N_101.8125W.wdb.xml_38075
