Count,key
1.0,MI416160_47.0625N_88.3125W.wdb.xml_26061
12.0,MI416042_47.0625N_88.5625W.wdb.xml_26061
60.0,MI416121_47.0625N_88.5625W.wdb.xml_26061
2.0,MI416073_47.0625N_88.5625W.wdb.xml_26061
1.0,MI416150_47.0625N_88.5625W.wdb.xml_26061
1.0,MI416156_47.0625N_88.5625W.wdb.xml_26061
1.0,MI416148_47.0625N_88.5625W.wdb.xml_26061
1.0,MI416107_47.0625N_88.5625W.wdb.xml_26061
13.0,MI416100_47.0625N_88.5625W.wdb.xml_26061
36.0,MI416114_47.0625N_88.4375W.wdb.xml_26061
16.0,MI416140_47.0625N_88.8125W.wdb.xml_26061
2.0,MI416179_47.0625N_88.5625W.wdb.xml_26061
40.0,MI416105_47.0625N_88.5625W.wdb.xml_26061
10.0,MI416065_47.0625N_88.6875W.wdb.xml_26061
16.0,MI416128_47.0625N_88.5625W.wdb.xml_26061
2.0,MI1401605_47.0625N_88.5625W.wdb.xml_26061
18.0,MI416076_47.0625N_88.4375W.wdb.xml_26061
1.0,MI416064_47.0625N_88.6875W.wdb.xml_26061
2.0,MI416112_47.0625N_88.4375W.wdb.xml_26061
26.0,MI416109_47.0625N_88.4375W.wdb.xml_26061
2.0,MI416041_47.0625N_88.6875W.wdb.xml_26061
2.0,MI416124_47.0625N_88.9375W.wdb.xml_26061
47.0,MI416109_47.0625N_88.5625W.wdb.xml_26061
1.0,MI415121_46.8125N_85.0625W.wdb.xml_26033
9.0,MI416160_47.0625N_88.6875W.wdb.xml_26061
38.0,MI416121_46.9375N_88.4375W.wdb.xml_26061
248.0,MI416109_46.9375N_88.4375W.wdb.xml_26061
588.0,MI416045_46.9375N_88.4375W.wdb.xml_26061
1.0,MI415145_46.8125N_85.0625W.wdb.xml_26033
71.0,MI416112_46.9375N_88.5625W.wdb.xml_26061
102.0,MI416128_46.9375N_88.5625W.wdb.xml_26061
1.0,MI416128_46.9375N_88.4375W.wdb.xml_26061
70.0,MI416076_46.9375N_88.5625W.wdb.xml_26061
5.0,MI416117_46.9375N_88.4375W.wdb.xml_26061
337.0,MI416109_46.9375N_88.5625W.wdb.xml_26061
13.0,MI416160_46.9375N_88.6875W.wdb.xml_26061
6.0,MI416111_46.9375N_88.5625W.wdb.xml_26061
4.0,MI416160_46.9375N_88.5625W.wdb.xml_26061
1.0,MI416060_46.9375N_88.5625W.wdb.xml_26061
1.0,MI416061_46.9375N_88.6875W.wdb.xml_26061
16.0,MI416073_46.9375N_88.6875W.wdb.xml_26061
1.0,MI1456543_47.0625N_88.9375W.wdb.xml_26131
10.0,MI416178_46.9375N_88.6875W.wdb.xml_26061
2.0,MI415122_46.8125N_85.1875W.wdb.xml_26033
5.0,MI415122_46.8125N_85.0625W.wdb.xml_26033
3.0,MI416182_46.9375N_88.4375W.wdb.xml_26061
17.0,MI416119_46.9375N_88.4375W.wdb.xml_26061
2.0,MI416183_46.9375N_88.5625W.wdb.xml_26061
4.0,MI416100_46.9375N_88.5625W.wdb.xml_26061
3.0,MI416100_46.9375N_88.6875W.wdb.xml_26061
58.0,MI416116_46.9375N_88.4375W.wdb.xml_26061
1.0,MI415121_46.8125N_85.1875W.wdb.xml_26033
25.0,MI416091_46.9375N_88.4375W.wdb.xml_26061
1.0,MI416058_46.9375N_88.4375W.wdb.xml_26061
1.0,MI416057_46.9375N_88.4375W.wdb.xml_26061
24.0,MI416127_46.9375N_88.5625W.wdb.xml_26061
117.0,MI416116_46.9375N_88.6875W.wdb.xml_26061
1.0,MI416129_46.9375N_88.5625W.wdb.xml_26061
23.0,MI416109_46.9375N_88.6875W.wdb.xml_26061
9.0,MI416103_46.9375N_88.6875W.wdb.xml_26061
30.0,MI416045_46.9375N_88.5625W.wdb.xml_26061
2.0,MI1456545_46.9375N_89.0625W.wdb.xml_26131
1.0,MI415172_46.6875N_85.1875W.wdb.xml_26033
18.0,MI416121_46.9375N_88.5625W.wdb.xml_26061
6.0,MI416116_46.9375N_88.5625W.wdb.xml_26061
1.0,MI416122_46.9375N_88.5625W.wdb.xml_26061
10.0,MI416112_46.9375N_88.4375W.wdb.xml_26061
6.0,MI1456543_46.9375N_89.1875W.wdb.xml_26131
2.0,MI414964_46.9375N_88.1875W.wdb.xml_26013
