Count,key
53.0,SD2876635_45.9375N_102.9375W.wdb.xml_38001
118.0,SD355756_45.9375N_102.9375W.wdb.xml_46063
28.0,SD355742_45.9375N_102.9375W.wdb.xml_46063
33.0,SD2876635_45.9375N_102.9375W.wdb.xml_46063
1.0,SD355729_45.9375N_103.9375W.wdb.xml_46063
2.0,SD2876637_45.9375N_102.9375W.wdb.xml_46063
1479.0,SD850319_45.9375N_103.0625W.wdb.xml_46063
85.0,SD354644_45.9375N_102.9375W.wdb.xml_38001
5.0,SD355758_45.9375N_103.6875W.wdb.xml_46063
82.0,SD354660_45.9375N_102.9375W.wdb.xml_38001
2631.0,SD2739017_45.9375N_103.0625W.wdb.xml_46063
2.0,SD2942849_45.9375N_102.9375W.wdb.xml_38001
125.0,SD355791_45.9375N_103.3125W.wdb.xml_46063
5.0,SD354625_45.9375N_102.9375W.wdb.xml_38001
97.0,SD354664_45.9375N_102.9375W.wdb.xml_38001
18.0,SD354617_45.9375N_102.9375W.wdb.xml_38001
125.0,SD354627_45.9375N_102.9375W.wdb.xml_38001
147.0,SD2942849_45.9375N_103.0625W.wdb.xml_46063
527.0,SD355739_45.9375N_103.0625W.wdb.xml_46063
29.0,SD355771_45.9375N_103.3125W.wdb.xml_46063
123.0,SD355797_45.9375N_103.0625W.wdb.xml_46063
15.0,SD2837873_45.9375N_102.9375W.wdb.xml_38001
37.0,SD354662_45.9375N_102.9375W.wdb.xml_38001
9.0,SD354635_45.9375N_102.9375W.wdb.xml_38001
9.0,SD354650_45.9375N_102.9375W.wdb.xml_38001
24.0,SD355709_45.9375N_102.9375W.wdb.xml_46105
247.0,SD2837873_45.9375N_102.9375W.wdb.xml_46105
15.0,SD354644_45.9375N_102.9375W.wdb.xml_46105
2431.0,SD354635_45.9375N_102.9375W.wdb.xml_46105
198.0,SD354664_45.9375N_102.9375W.wdb.xml_46105
455.0,SD354627_45.9375N_102.9375W.wdb.xml_46105
337.0,SD354660_45.9375N_102.9375W.wdb.xml_46105
186.0,SD354662_45.9375N_102.9375W.wdb.xml_46105
890.0,SD354648_45.9375N_102.9375W.wdb.xml_46105
48.0,SD354661_45.9375N_102.9375W.wdb.xml_46105
1.0,SD354650_45.9375N_102.9375W.wdb.xml_46105
10.0,SD355758_45.9375N_103.4375W.wdb.xml_46063
10.0,SD354644_45.9375N_102.8125W.wdb.xml_38001
3.0,SD354625_45.9375N_102.9375W.wdb.xml_46105
97.0,SD354658_45.9375N_102.8125W.wdb.xml_38001
1.0,SD354650_45.9375N_102.8125W.wdb.xml_46105
171.0,SD354662_45.9375N_102.8125W.wdb.xml_46105
108.0,SD354649_45.9375N_102.8125W.wdb.xml_38001
645.0,SD354610_45.9375N_102.9375W.wdb.xml_46105
142.0,SD354648_45.9375N_102.8125W.wdb.xml_46105
6.0,SD355722_45.9375N_103.4375W.wdb.xml_46063
10.0,SD354619_45.9375N_102.9375W.wdb.xml_46105
1.0,SD354613_45.9375N_102.9375W.wdb.xml_46105
1.0,SD355756_45.9375N_103.4375W.wdb.xml_46063
37.0,SD354610_45.9375N_102.8125W.wdb.xml_38001
236.0,SD355773_45.9375N_103.0625W.wdb.xml_46063
1077.0,SD354649_45.9375N_102.9375W.wdb.xml_46105
5.0,SD354627_45.9375N_102.8125W.wdb.xml_38001
16.0,SD354660_45.9375N_102.8125W.wdb.xml_38001
30.0,SD354617_45.9375N_102.8125W.wdb.xml_38001
11.0,SD354661_45.9375N_102.8125W.wdb.xml_46105
1.0,SD2837872_45.9375N_102.9375W.wdb.xml_46063
1.0,SD355739_45.9375N_103.6875W.wdb.xml_46063
2.0,SD354625_45.9375N_102.8125W.wdb.xml_38001
562.0,SD2837868_45.9375N_102.9375W.wdb.xml_46105
1.0,SD355727_45.9375N_103.4375W.wdb.xml_46063
25.0,SD355790_45.9375N_103.3125W.wdb.xml_46063
858.0,SD354627_45.9375N_102.8125W.wdb.xml_46105
241.0,SD354617_45.9375N_102.8125W.wdb.xml_46105
346.0,SD354625_45.9375N_102.8125W.wdb.xml_46105
293.0,SD354610_45.9375N_102.8125W.wdb.xml_46105
761.0,SD354649_45.9375N_102.8125W.wdb.xml_46105
565.0,SD354660_45.9375N_102.8125W.wdb.xml_46105
223.0,SD354644_45.9375N_102.8125W.wdb.xml_46105
28.0,SD355757_45.9375N_103.4375W.wdb.xml_46063
3.0,SD355757_45.9375N_103.3125W.wdb.xml_46063
3.0,SD2876637_45.9375N_103.1875W.wdb.xml_46063
62.0,SD354636_45.9375N_102.8125W.wdb.xml_46105
17.0,SD355799_45.9375N_103.4375W.wdb.xml_46063
524.0,SD2876641_45.9375N_102.9375W.wdb.xml_46105
126.0,SD354664_45.9375N_102.8125W.wdb.xml_46105
1.0,SD355760_45.9375N_103.9375W.wdb.xml_46063
358.0,SD354610_45.9375N_102.6875W.wdb.xml_46105
140.0,SD2837868_45.9375N_102.8125W.wdb.xml_46105
1124.0,SD354659_45.9375N_102.6875W.wdb.xml_46105
58.0,SD355753_45.9375N_103.1875W.wdb.xml_46063
46.0,SD355809_45.9375N_102.9375W.wdb.xml_46063
4.0,SD355733_45.9375N_103.4375W.wdb.xml_46063
6.0,SD2942849_45.9375N_103.4375W.wdb.xml_46063
563.0,SD2739017_45.9375N_102.9375W.wdb.xml_46063
2170.0,SD354652_45.9375N_102.6875W.wdb.xml_46105
19.0,SD354652_45.9375N_102.6875W.wdb.xml_38001
2210.0,SD355709_45.9375N_102.9375W.wdb.xml_46063
6.0,SD354649_45.9375N_102.6875W.wdb.xml_38001
29.0,SD354650_45.9375N_102.6875W.wdb.xml_38001
24.0,SD354646_45.9375N_102.6875W.wdb.xml_38001
21.0,SD354658_45.9375N_102.6875W.wdb.xml_38001
14.0,SD354651_45.9375N_102.6875W.wdb.xml_38001
2.0,SD354619_45.9375N_102.8125W.wdb.xml_46105
37.0,SD354659_45.9375N_102.6875W.wdb.xml_38001
4.0,SD354649_45.9375N_102.5625W.wdb.xml_38001
1.0,SD1013843_45.9375N_103.1875W.wdb.xml_46063
1656.0,SD354649_45.9375N_102.6875W.wdb.xml_46105
166.0,SD354650_45.9375N_102.6875W.wdb.xml_46105
119.0,SD354646_45.9375N_102.6875W.wdb.xml_46105
1192.0,SD354658_45.9375N_102.6875W.wdb.xml_46105
153.0,SD354651_45.9375N_102.6875W.wdb.xml_46105
1.0,SD2920822_45.9375N_102.9375W.wdb.xml_46105
4.0,SD355756_45.9375N_103.3125W.wdb.xml_46063
34.0,SD2837873_45.9375N_102.8125W.wdb.xml_46105
520.0,SD354617_45.9375N_102.6875W.wdb.xml_46105
299.0,SD354653_45.9375N_102.6875W.wdb.xml_46105
3.0,SD355776_45.9375N_103.4375W.wdb.xml_46063
40.0,SD354619_45.9375N_102.6875W.wdb.xml_46105
3881.0,SD354652_45.9375N_102.9375W.wdb.xml_46105
9.0,SD354657_45.9375N_102.5625W.wdb.xml_38001
34.0,SD2837872_45.9375N_103.0625W.wdb.xml_46063
1.0,SD355745_45.9375N_103.1875W.wdb.xml_46063
7.0,SD354657_45.9375N_102.5625W.wdb.xml_46105
22.0,SD850319_45.9375N_102.9375W.wdb.xml_46063
5.0,SD355803_45.8125N_103.9375W.wdb.xml_46063
1.0,SD355722_45.9375N_103.6875W.wdb.xml_46063
85.0,SD355809_45.9375N_103.0625W.wdb.xml_46063
149.0,SD2876634_45.9375N_102.9375W.wdb.xml_46105
1.0,SD355731_45.9375N_103.4375W.wdb.xml_46063
6.0,SD355780_45.8125N_103.9375W.wdb.xml_46063
11.0,SD355776_45.9375N_102.9375W.wdb.xml_46063
145.0,SD354661_45.9375N_102.6875W.wdb.xml_46105
1136.0,SD354627_45.9375N_102.6875W.wdb.xml_46105
11.0,SD2837873_45.9375N_102.4375W.wdb.xml_38001
13.0,SD2837868_45.9375N_102.4375W.wdb.xml_38001
1.0,SD355723_45.9375N_103.4375W.wdb.xml_46063
1.0,SD355733_45.9375N_103.5625W.wdb.xml_46063
713.0,SD354649_45.9375N_102.5625W.wdb.xml_46105
106.0,SD354627_45.9375N_102.4375W.wdb.xml_38001
1.0,SD355720_45.9375N_103.3125W.wdb.xml_46063
168.0,SD850319_45.9375N_103.1875W.wdb.xml_46063
687.0,SD2837868_45.9375N_102.4375W.wdb.xml_46105
1723.0,SD354649_45.9375N_102.4375W.wdb.xml_46105
641.0,SD354627_45.9375N_102.4375W.wdb.xml_46105
369.0,SD2837873_45.9375N_102.4375W.wdb.xml_46105
5.0,SD2942850_45.9375N_102.4375W.wdb.xml_46105
129.0,SD354660_45.9375N_102.4375W.wdb.xml_46105
1.0,SD355722_45.9375N_103.3125W.wdb.xml_46063
110.0,SD354660_45.9375N_102.4375W.wdb.xml_38001
2989.0,SD354658_45.9375N_102.9375W.wdb.xml_46105
80.0,SD354649_45.9375N_102.3125W.wdb.xml_38001
55.0,SD354626_45.9375N_102.6875W.wdb.xml_46105
22.0,SD354660_45.9375N_102.3125W.wdb.xml_38001
9.0,SD354617_45.9375N_102.3125W.wdb.xml_38001
8.0,SD355777_45.9375N_103.3125W.wdb.xml_46063
24.0,SD354621_45.9375N_102.5625W.wdb.xml_46105
66.0,SD355775_45.9375N_103.1875W.wdb.xml_46063
340.0,SD355711_45.9375N_103.0625W.wdb.xml_46063
321.0,SD354650_45.9375N_102.5625W.wdb.xml_46105
134.0,SD355775_45.9375N_103.5625W.wdb.xml_46063
515.0,SD354648_45.9375N_102.4375W.wdb.xml_46105
11.0,SD354627_45.9375N_102.3125W.wdb.xml_38001
72.0,SD354648_45.9375N_102.3125W.wdb.xml_38001
495.0,SD354651_45.9375N_102.5625W.wdb.xml_46105
1.0,SD355718_45.8125N_103.9375W.wdb.xml_46063
1.0,SD354652_45.9375N_102.3125W.wdb.xml_38001
260.0,SD354635_45.9375N_102.3125W.wdb.xml_38001
71.0,SD355739_45.9375N_103.5625W.wdb.xml_46063
112.0,SD354660_45.9375N_102.3125W.wdb.xml_46105
33.0,SD354617_45.9375N_102.3125W.wdb.xml_46105
1874.0,SD354648_45.9375N_102.3125W.wdb.xml_46105
1567.0,SD354649_45.9375N_102.3125W.wdb.xml_46105
1275.0,SD354635_45.9375N_102.3125W.wdb.xml_46105
2255.0,SD354646_45.9375N_102.3125W.wdb.xml_46105
1.0,SD355781_45.9375N_103.4375W.wdb.xml_46063
1640.0,SD354652_45.9375N_102.4375W.wdb.xml_46105
76.0,SD2837873_45.9375N_102.5625W.wdb.xml_46105
22.0,SD354669_45.9375N_102.3125W.wdb.xml_38001
4.0,SD355722_45.9375N_103.5625W.wdb.xml_46063
266.0,SD354617_45.9375N_102.4375W.wdb.xml_46105
758.0,SD354652_45.9375N_102.3125W.wdb.xml_46105
273.0,SD354610_45.9375N_102.4375W.wdb.xml_46105
28.0,SD2876634_45.9375N_102.3125W.wdb.xml_38001
103.0,SD2837868_45.9375N_102.3125W.wdb.xml_38001
34.0,SD354659_45.9375N_102.3125W.wdb.xml_38001
1.0,SD2942849_45.9375N_102.9375W.wdb.xml_46063
68.0,SD2933137_45.9375N_102.8125W.wdb.xml_46105
4.0,SD354659_45.9375N_102.8125W.wdb.xml_46105
231.0,SD354610_45.9375N_102.5625W.wdb.xml_46105
331.0,SD354644_45.9375N_102.4375W.wdb.xml_46105
1.0,SD2876641_45.9375N_102.3125W.wdb.xml_38001
125.0,SD355776_45.8125N_103.5625W.wdb.xml_46063
304.0,SD355777_45.9375N_103.0625W.wdb.xml_46063
186.0,SD354659_45.9375N_102.5625W.wdb.xml_46105
24.0,SD354646_45.9375N_102.3125W.wdb.xml_38001
2.0,SD2933137_45.9375N_102.3125W.wdb.xml_38001
2.0,SD354624_45.9375N_102.3125W.wdb.xml_38001
175.0,SD355775_45.8125N_103.5625W.wdb.xml_46063
66.0,SD2837868_45.9375N_102.1875W.wdb.xml_38001
94.0,SD355739_45.8125N_103.5625W.wdb.xml_46063
86.0,SD2876641_45.9375N_102.1875W.wdb.xml_38001
103.0,SD2933137_45.9375N_102.6875W.wdb.xml_46105
86.0,SD354635_45.9375N_102.1875W.wdb.xml_38001
2.0,SD354610_45.9375N_102.3125W.wdb.xml_38001
45.0,SD354627_45.9375N_102.1875W.wdb.xml_38001
2297.0,SD354625_45.9375N_102.6875W.wdb.xml_46105
138.0,SD354610_45.9375N_102.3125W.wdb.xml_46105
11.0,SD354646_45.9375N_102.1875W.wdb.xml_38001
4.0,SD354624_45.9375N_102.1875W.wdb.xml_38001
443.0,SD354644_45.9375N_102.3125W.wdb.xml_46105
24.0,SD2739017_45.8125N_103.5625W.wdb.xml_46063
332.0,SD354635_45.9375N_102.8125W.wdb.xml_46105
76.0,SD2876634_45.9375N_102.3125W.wdb.xml_46105
725.0,SD2837868_45.9375N_102.3125W.wdb.xml_46105
102.0,SD354659_45.9375N_102.3125W.wdb.xml_46105
2349.0,SD354635_45.9375N_102.1875W.wdb.xml_46105
669.0,SD354646_45.9375N_102.1875W.wdb.xml_46105
225.0,SD354624_45.9375N_102.1875W.wdb.xml_46105
1108.0,SD2837868_45.9375N_102.1875W.wdb.xml_46105
1043.0,SD2876641_45.9375N_102.1875W.wdb.xml_46105
18.0,SD354653_45.9375N_102.4375W.wdb.xml_46105
294.0,SD354669_45.9375N_102.3125W.wdb.xml_46105
1918.0,SD354659_45.9375N_102.1875W.wdb.xml_46105
52.0,SD355725_45.8125N_103.5625W.wdb.xml_46063
1.0,SD354613_45.9375N_102.8125W.wdb.xml_46105
201.0,SD355772_45.8125N_103.5625W.wdb.xml_46063
304.0,SD355712_45.8125N_103.5625W.wdb.xml_46063
1.0,SD355725_45.9375N_102.9375W.wdb.xml_46105
910.0,SD354650_45.9375N_102.1875W.wdb.xml_46105
63.0,SD355767_45.8125N_103.5625W.wdb.xml_46063
1.0,SD355727_45.9375N_103.3125W.wdb.xml_46063
76.0,SD354659_45.9375N_102.1875W.wdb.xml_38001
206.0,SD354664_45.9375N_102.6875W.wdb.xml_46105
84.0,SD354625_45.9375N_102.4375W.wdb.xml_46105
4.0,SD354621_45.9375N_102.3125W.wdb.xml_46105
3.0,SD2933137_45.9375N_102.4375W.wdb.xml_46105
312.0,SD354624_45.9375N_102.3125W.wdb.xml_46105
9.0,SD354649_45.9375N_102.1875W.wdb.xml_38001
47.0,SD354648_45.9375N_102.6875W.wdb.xml_46105
751.0,SD354649_45.9375N_102.1875W.wdb.xml_46105
145.0,SD2876641_45.9375N_102.4375W.wdb.xml_46105
263.0,SD354650_45.9375N_102.4375W.wdb.xml_46105
5.0,SD354648_45.9375N_102.1875W.wdb.xml_38001
192.0,SD354627_45.9375N_102.3125W.wdb.xml_46105
50.0,SD354630_45.9375N_102.3125W.wdb.xml_46105
149.0,SD354661_45.9375N_102.3125W.wdb.xml_46105
4.0,SD354625_45.9375N_102.1875W.wdb.xml_38001
1.0,SD354669_45.9375N_102.1875W.wdb.xml_38001
1.0,SD354631_45.9375N_102.1875W.wdb.xml_38001
11.0,SD1014247_45.9375N_102.5625W.wdb.xml_46105
222.0,SD354651_45.9375N_102.4375W.wdb.xml_46105
101.0,SD2920823_45.9375N_102.3125W.wdb.xml_46105
846.0,SD354625_45.9375N_102.1875W.wdb.xml_46105
1327.0,SD354627_45.9375N_102.1875W.wdb.xml_46105
901.0,SD354648_45.9375N_102.1875W.wdb.xml_46105
32.0,SD2837873_45.9375N_102.0625W.wdb.xml_46105
5.0,SD355787_45.9375N_103.3125W.wdb.xml_46063
4.0,SD354631_45.9375N_102.1875W.wdb.xml_46105
1.0,SD1013843_45.8125N_103.5625W.wdb.xml_46063
1.0,SD355775_45.9375N_103.4375W.wdb.xml_46063
4865.0,SD354652_45.9375N_102.0625W.wdb.xml_46105
25.0,SD355715_45.8125N_103.5625W.wdb.xml_46063
2.0,SD1013843_45.9375N_103.0625W.wdb.xml_46063
5.0,SD2933137_45.9375N_102.5625W.wdb.xml_46105
606.0,SD354652_45.9375N_102.0625W.wdb.xml_38001
20.0,SD354617_45.9375N_102.5625W.wdb.xml_46105
601.0,SD354659_45.9375N_102.0625W.wdb.xml_46105
8.0,SD2837873_45.9375N_102.0625W.wdb.xml_38001
101.0,SD354659_45.9375N_102.0625W.wdb.xml_38001
172.0,SD354648_45.9375N_102.0625W.wdb.xml_38001
604.0,SD354653_45.9375N_102.0625W.wdb.xml_46105
33.0,SD354653_45.9375N_102.0625W.wdb.xml_38001
332.0,SD355725_45.9375N_102.9375W.wdb.xml_46063
1010.0,SD355775_45.9375N_102.9375W.wdb.xml_46063
205.0,SD354648_45.9375N_102.5625W.wdb.xml_46105
1.0,SD354661_45.9375N_102.4375W.wdb.xml_46105
21.0,SD354658_45.9375N_102.0625W.wdb.xml_38001
14.0,SD355722_45.8125N_103.5625W.wdb.xml_46063
5.0,SD2942849_45.9375N_103.3125W.wdb.xml_46063
142.0,SD354625_45.9375N_102.3125W.wdb.xml_46105
40.0,SD355711_45.9375N_103.1875W.wdb.xml_46063
49.0,SD355777_45.9375N_102.9375W.wdb.xml_46063
36.0,SD354669_45.9375N_102.1875W.wdb.xml_46105
3.0,SD2837868_45.9375N_102.0625W.wdb.xml_38001
195.0,SD2876641_45.9375N_102.6875W.wdb.xml_46105
6.0,SD354670_45.9375N_102.6875W.wdb.xml_46105
3.0,SD355737_45.8125N_103.9375W.wdb.xml_46063
102.0,SD354624_45.9375N_102.9375W.wdb.xml_46105
212.0,SD354658_45.9375N_102.0625W.wdb.xml_46105
1854.0,SD354648_45.9375N_102.0625W.wdb.xml_46105
25.0,SD354636_45.9375N_102.6875W.wdb.xml_46105
595.0,SD2837868_45.9375N_102.0625W.wdb.xml_46105
23.0,SD356199_45.9375N_102.0625W.wdb.xml_46105
198.0,SD356199_45.9375N_101.9375W.wdb.xml_38085
