Count,key
3105.0,MO2531129_40.5625N_92.0625W.wdb.xml_29199
296.0,MO888650_40.5625N_92.0625W.wdb.xml_29199
301.0,MO2531108_40.5625N_91.9375W.wdb.xml_29045
13.0,MO2659670_40.5625N_91.9375W.wdb.xml_29199
26.0,MO2659670_40.5625N_91.9375W.wdb.xml_29045
69.0,MO2531098_40.5625N_91.9375W.wdb.xml_29045
218.0,MO888654_40.5625N_92.0625W.wdb.xml_29199
13.0,MO2532652_40.5625N_92.0625W.wdb.xml_19177
47.0,MO2521035_40.5625N_92.0625W.wdb.xml_19177
7.0,MO2531027_40.5625N_92.0625W.wdb.xml_19177
104.0,MO2531106_40.5625N_91.9375W.wdb.xml_29045
15.0,MO2532652_40.5625N_92.1875W.wdb.xml_19177
8.0,MO2521035_40.5625N_92.1875W.wdb.xml_19177
17086.0,MO2532652_40.5625N_92.1875W.wdb.xml_29199
11546.0,MO2521035_40.5625N_92.1875W.wdb.xml_29199
5102.0,MO2531129_40.5625N_92.1875W.wdb.xml_29199
4685.0,MO2532038_40.5625N_92.0625W.wdb.xml_29199
12194.0,MO2531057_40.5625N_92.1875W.wdb.xml_29199
6699.0,MO2531379_40.5625N_92.1875W.wdb.xml_29199
2162.0,MO2531027_40.5625N_92.1875W.wdb.xml_29199
1.0,MO2498592_40.5625N_91.6875W.wdb.xml_29045
106.0,MO2498592_40.5625N_91.6875W.wdb.xml_19111
44.0,MO2659668_40.5625N_92.0625W.wdb.xml_29199
206.0,MO2659717_40.5625N_91.9375W.wdb.xml_29045
123.0,MO888634_40.5625N_92.0625W.wdb.xml_29199
151.0,MO2659725_40.5625N_91.9375W.wdb.xml_29045
2.0,MO2531057_40.5625N_92.1875W.wdb.xml_19177
1.0,MO2531027_40.5625N_92.1875W.wdb.xml_19177
213.0,MO2531379_40.5625N_91.9375W.wdb.xml_29045
2.0,MO2659723_40.5625N_91.9375W.wdb.xml_29045
36.0,MO2532652_40.5625N_92.1875W.wdb.xml_19051
16.0,MO2521035_40.5625N_92.1875W.wdb.xml_19051
5.0,MO2531379_40.5625N_92.1875W.wdb.xml_19177
114.0,MO2659725_40.5625N_91.6875W.wdb.xml_19111
386.0,MO2532083_40.5625N_91.6875W.wdb.xml_19111
26.0,MO2532038_40.5625N_92.1875W.wdb.xml_19051
91.0,MO2532798_40.5625N_92.0625W.wdb.xml_29199
10.0,MO888758_40.5625N_91.8125W.wdb.xml_29045
4578.0,MO2531049_40.5625N_91.6875W.wdb.xml_29045
25.0,MO2531129_40.5625N_92.1875W.wdb.xml_19051
40.0,MO888754_40.5625N_91.6875W.wdb.xml_19111
2.0,MO2531379_40.5625N_92.1875W.wdb.xml_19051
3.0,MO2531027_40.5625N_92.1875W.wdb.xml_19051
39.0,MO2497973_40.5625N_92.0625W.wdb.xml_29199
5.0,MO888753_40.5625N_91.6875W.wdb.xml_19111
1072.0,MO2532038_40.5625N_92.1875W.wdb.xml_29199
1629.0,MO2531106_40.5625N_92.1875W.wdb.xml_29199
6540.0,MO2531057_40.5625N_92.3125W.wdb.xml_29199
162.0,MO888634_40.5625N_92.1875W.wdb.xml_29199
16.0,MO2659668_40.5625N_91.9375W.wdb.xml_29199
8746.0,MO2532652_40.5625N_92.3125W.wdb.xml_29199
7392.0,MO2521035_40.5625N_92.3125W.wdb.xml_29199
16.0,MO2528362_40.5625N_92.3125W.wdb.xml_29199
1064.0,MO2533725_40.5625N_92.3125W.wdb.xml_29199
229.0,MO2531930_40.5625N_92.3125W.wdb.xml_29199
1258.0,MO2531106_40.5625N_92.3125W.wdb.xml_29199
813.0,MO2533725_40.5625N_92.0625W.wdb.xml_29199
44.0,MO2531264_40.5625N_91.6875W.wdb.xml_19111
156.0,MO888755_40.5625N_91.6875W.wdb.xml_19111
4015.0,MO2531129_40.5625N_92.3125W.wdb.xml_29199
140.0,MO2497973_40.5625N_92.3125W.wdb.xml_29199
1057.0,MO2532038_40.5625N_92.3125W.wdb.xml_29199
4917.0,MO2531379_40.5625N_92.3125W.wdb.xml_29199
41.0,MO2521035_40.5625N_91.9375W.wdb.xml_29045
125.0,MO2528592_40.5625N_91.9375W.wdb.xml_29045
22.0,MO2532079_40.5625N_92.0625W.wdb.xml_29199
44.0,MO2531057_40.5625N_92.3125W.wdb.xml_19051
4082.0,MO2531953_40.5625N_91.8125W.wdb.xml_29045
6.0,MO2532652_40.5625N_92.3125W.wdb.xml_19051
1357.0,MO2532015_40.5625N_91.8125W.wdb.xml_29045
70.0,MO2659666_40.5625N_92.3125W.wdb.xml_29199
195.0,MO2659673_40.5625N_92.1875W.wdb.xml_29199
247.0,MO2659666_40.5625N_92.1875W.wdb.xml_29199
9487.0,MO888742_40.5625N_91.6875W.wdb.xml_29045
929.0,MO2533666_40.5625N_91.8125W.wdb.xml_29045
80.0,MO2528592_40.5625N_91.9375W.wdb.xml_29199
2159.0,MO2532234_40.5625N_91.8125W.wdb.xml_29045
448.0,MO2531979_40.5625N_92.3125W.wdb.xml_29199
3.0,MO3057235_40.5625N_92.3125W.wdb.xml_29199
524.0,MO2531930_40.5625N_92.1875W.wdb.xml_29199
103.0,MO2533044_40.5625N_92.3125W.wdb.xml_29197
456.0,MO2528584_40.5625N_92.3125W.wdb.xml_29197
326.0,MO2531105_40.5625N_92.3125W.wdb.xml_29197
97.0,MO2659732_40.5625N_92.3125W.wdb.xml_29197
318.0,MO2532578_40.5625N_92.3125W.wdb.xml_29199
78.0,MO888755_40.5625N_91.6875W.wdb.xml_29045
316.0,MO2531154_40.5625N_92.3125W.wdb.xml_29199
259.0,MO2659673_40.5625N_92.3125W.wdb.xml_29199
46.0,MO2659676_40.5625N_92.0625W.wdb.xml_29199
1042.0,MO3057235_40.5625N_92.4375W.wdb.xml_29197
2635.0,MO2531979_40.5625N_92.4375W.wdb.xml_29197
87.0,MO2532643_40.5625N_92.3125W.wdb.xml_29199
2075.0,MO2528584_40.5625N_92.4375W.wdb.xml_29197
123.0,MO2531257_40.5625N_92.4375W.wdb.xml_29197
278.0,MO2532578_40.5625N_92.3125W.wdb.xml_29197
1679.0,MO2532171_40.5625N_91.8125W.wdb.xml_29045
113.0,MO888648_40.5625N_92.3125W.wdb.xml_29199
179.0,MO2531397_40.5625N_92.1875W.wdb.xml_29199
448.0,MO2659725_40.5625N_91.8125W.wdb.xml_29045
682.0,MO2659732_40.5625N_92.4375W.wdb.xml_29197
2649.0,MO888532_40.5625N_92.4375W.wdb.xml_29197
302.0,MO2528584_40.5625N_92.3125W.wdb.xml_29199
1020.0,MO2531056_40.5625N_92.4375W.wdb.xml_29197
2006.0,MO2531105_40.5625N_92.4375W.wdb.xml_29197
211.0,MO2531041_40.5625N_92.4375W.wdb.xml_29197
220.0,MO2531972_40.5625N_92.4375W.wdb.xml_29197
1042.0,MO2532108_40.5625N_92.3125W.wdb.xml_29197
647.0,MO2532079_40.5625N_92.3125W.wdb.xml_29199
1406.0,MO2532256_40.5625N_92.3125W.wdb.xml_29197
1459.0,MO2531027_40.5625N_92.3125W.wdb.xml_29199
32.0,MO888647_40.5625N_92.3125W.wdb.xml_29199
11.0,MO2531972_40.5625N_92.3125W.wdb.xml_29197
541.0,MO2531105_40.5625N_92.3125W.wdb.xml_29199
20.0,MO2531153_40.5625N_92.3125W.wdb.xml_29199
145.0,MO2659666_40.5625N_92.0625W.wdb.xml_29199
68.0,MO2531957_40.5625N_92.3125W.wdb.xml_29199
1903.0,MO2532578_40.5625N_92.4375W.wdb.xml_29197
3642.0,MO2532108_40.5625N_92.4375W.wdb.xml_29197
682.0,MO2532256_40.5625N_92.3125W.wdb.xml_29199
42.0,MO2533325_40.5625N_92.3125W.wdb.xml_29199
2692.0,MO2532031_40.5625N_92.3125W.wdb.xml_29199
152.0,MO888521_40.5625N_92.4375W.wdb.xml_29197
5128.0,MO2532256_40.5625N_92.4375W.wdb.xml_29197
62.0,MO888648_40.5625N_91.9375W.wdb.xml_29199
774.0,MO2659735_40.5625N_92.4375W.wdb.xml_29197
384.0,MO2531397_40.5625N_92.3125W.wdb.xml_29199
23.0,MO2659731_40.5625N_92.4375W.wdb.xml_29197
465.0,MO2532108_40.5625N_92.3125W.wdb.xml_29199
113.0,MO2659725_40.5625N_91.6875W.wdb.xml_29045
87.0,MO2532083_40.5625N_91.6875W.wdb.xml_29045
20.0,MO2528584_40.5625N_92.4375W.wdb.xml_19051
13.0,MO2531105_40.5625N_92.4375W.wdb.xml_19051
1140.0,MO2533725_40.5625N_92.1875W.wdb.xml_29199
4.0,MO2533044_40.5625N_92.4375W.wdb.xml_19051
1.0,MO2531105_40.5625N_92.5625W.wdb.xml_19051
1.0,MO2659732_40.5625N_92.4375W.wdb.xml_19051
558.0,MO2531079_40.5625N_92.4375W.wdb.xml_29197
2923.0,MO2531105_40.5625N_92.5625W.wdb.xml_29197
737.0,MO2533044_40.5625N_92.4375W.wdb.xml_29197
201.0,MO2531930_40.5625N_91.9375W.wdb.xml_29199
2662.0,MO2531979_40.5625N_92.5625W.wdb.xml_29197
424.0,MO2532024_40.5625N_92.4375W.wdb.xml_29197
5478.0,MO2532031_40.5625N_92.1875W.wdb.xml_29199
599.0,MO2659732_40.5625N_92.5625W.wdb.xml_29197
383.0,MO2533725_40.5625N_91.9375W.wdb.xml_29199
1456.0,MO2528584_40.5625N_92.5625W.wdb.xml_29197
124.0,MO3057235_40.5625N_92.5625W.wdb.xml_29197
1806.0,MO888532_40.5625N_92.5625W.wdb.xml_29197
455.0,MO2532024_40.5625N_92.3125W.wdb.xml_29199
2194.0,MO2532031_40.5625N_91.9375W.wdb.xml_29199
10.0,MO2497958_40.5625N_92.5625W.wdb.xml_29197
63.0,MO2531154_40.5625N_91.9375W.wdb.xml_29199
1890.0,MO2532023_40.5625N_92.3125W.wdb.xml_29199
572.0,MO2532038_40.5625N_91.9375W.wdb.xml_29199
1.0,MO2531079_40.5625N_92.5625W.wdb.xml_19051
1265.0,MO2532578_40.5625N_92.5625W.wdb.xml_29197
604.0,MO2531079_40.5625N_92.5625W.wdb.xml_29197
1179.0,MO2531056_40.5625N_92.5625W.wdb.xml_29197
438.0,MO888730_40.5625N_91.8125W.wdb.xml_29045
1619.0,MO2532643_40.5625N_92.4375W.wdb.xml_29197
4.0,MO2659680_40.5625N_92.0625W.wdb.xml_29199
348.0,MO2532643_40.5625N_92.5625W.wdb.xml_29197
111.0,MO2531957_40.5625N_92.4375W.wdb.xml_29197
144.0,MO2659732_40.5625N_92.3125W.wdb.xml_29199
17.0,MO2659680_40.5625N_91.9375W.wdb.xml_29199
524.0,MO2531041_40.5625N_92.6875W.wdb.xml_29197
982.0,MO2531979_40.5625N_92.6875W.wdb.xml_29197
956.0,MO2531041_40.5625N_92.5625W.wdb.xml_29197
29.0,MO2531972_40.5625N_92.3125W.wdb.xml_29199
506.0,MO2528584_40.5625N_92.6875W.wdb.xml_29197
96.0,MO2528362_40.5625N_91.9375W.wdb.xml_29199
14.0,MO2659717_40.5625N_91.6875W.wdb.xml_29045
81.0,MO2533044_40.5625N_92.6875W.wdb.xml_29197
483.0,MO2533044_40.5625N_92.5625W.wdb.xml_29197
299.0,MO2531979_40.5625N_92.3125W.wdb.xml_29197
58.0,MO888650_40.5625N_92.3125W.wdb.xml_29199
934.0,MO888532_40.5625N_92.6875W.wdb.xml_29197
339.0,MO888654_40.5625N_92.3125W.wdb.xml_29199
16.0,MO2531056_40.5625N_92.3125W.wdb.xml_29197
180.0,MO2531257_40.5625N_92.6875W.wdb.xml_29197
110.0,MO2531972_40.5625N_92.6875W.wdb.xml_29197
40.0,MO2531957_40.5625N_92.6875W.wdb.xml_29197
22.0,MO2497973_40.5625N_91.9375W.wdb.xml_29199
54.0,MO2532105_40.5625N_92.6875W.wdb.xml_29171
187.0,MO2659732_40.5625N_92.6875W.wdb.xml_29197
43.0,MO2532083_40.5625N_91.8125W.wdb.xml_29045
588.0,MO2532223_40.5625N_92.6875W.wdb.xml_29171
154.0,MO2532155_40.5625N_92.6875W.wdb.xml_29171
593.0,MO888322_40.5625N_92.6875W.wdb.xml_29171
910.0,MO2531105_40.5625N_92.6875W.wdb.xml_29197
1.0,MO2531969_40.5625N_92.3125W.wdb.xml_29199
58.0,MO2532620_40.5625N_92.6875W.wdb.xml_29171
1.0,MO2531267_40.5625N_92.6875W.wdb.xml_19007
115.0,MO2531143_40.5625N_92.6875W.wdb.xml_29171
827.0,MO2532256_40.5625N_92.6875W.wdb.xml_29197
20.0,MO2528583_40.5625N_92.8125W.wdb.xml_19007
21.0,MO2544515_40.5625N_92.8125W.wdb.xml_19007
1.0,MO2544515_40.5625N_92.6875W.wdb.xml_19007
20.0,MO2498592_40.5625N_91.8125W.wdb.xml_29045
104.0,MO888730_40.5625N_91.6875W.wdb.xml_19111
