Count,key
4.0,MN2799890_48.9375N_95.9375W.wdb.xml_27135
52.0,MN2798854_48.9375N_96.8125W.wdb.xml_27069
752.0,MN2799879_48.9375N_95.9375W.wdb.xml_27135
43.0,MN2798844_48.9375N_96.6875W.wdb.xml_27069
56.0,MN2798850_48.9375N_96.6875W.wdb.xml_27069
458.0,MN2798831_48.9375N_96.4375W.wdb.xml_27069
99.0,MN2799880_48.9375N_95.8125W.wdb.xml_27135
5.0,MN394770_48.9375N_95.3125W.wdb.xml_27135
165.0,MN2799850_48.9375N_96.3125W.wdb.xml_27135
59.0,MN2798859_48.9375N_96.8125W.wdb.xml_27069
99.0,MN2798406_48.9375N_96.8125W.wdb.xml_27069
24.0,MN2798415_48.9375N_96.9375W.wdb.xml_27069
186.0,MN2798833_48.9375N_96.4375W.wdb.xml_27069
48.0,MN2799903_48.9375N_96.3125W.wdb.xml_27135
11.0,MN2798839_48.9375N_96.8125W.wdb.xml_27069
1.0,MN2799894_48.9375N_96.3125W.wdb.xml_27135
54.0,MN2798836_48.9375N_96.9375W.wdb.xml_27069
7.0,MN394863_48.9375N_95.3125W.wdb.xml_27135
100.0,MN394914_48.9375N_95.3125W.wdb.xml_27135
175.0,MN2798845_48.9375N_96.4375W.wdb.xml_27069
150.0,MN2798861_48.9375N_96.5625W.wdb.xml_27069
1064.0,MN2798844_48.9375N_96.8125W.wdb.xml_27069
3.0,MN2799829_48.9375N_96.4375W.wdb.xml_27135
58.0,MN2798882_48.9375N_96.9375W.wdb.xml_27069
924.0,MN2798844_48.9375N_96.5625W.wdb.xml_27069
124.0,MN2798844_48.9375N_96.9375W.wdb.xml_27069
29.0,MN2798863_48.9375N_96.6875W.wdb.xml_27069
199.0,MN2798831_48.9375N_96.5625W.wdb.xml_27069
130.0,MN2798875_48.9375N_97.0625W.wdb.xml_27069
1108.0,MN2798852_48.9375N_96.6875W.wdb.xml_27069
2.0,MN2798417_48.9375N_97.1875W.wdb.xml_38067
13.0,MN2798890_48.9375N_96.8125W.wdb.xml_27069
7.0,MN2799871_48.9375N_96.3125W.wdb.xml_27135
13.0,MN394790_48.9375N_95.8125W.wdb.xml_27135
574.0,MN2798833_48.9375N_96.5625W.wdb.xml_27069
4.0,MN2799843_48.9375N_96.3125W.wdb.xml_27135
43.0,MN394855_48.9375N_95.4375W.wdb.xml_27135
13.0,MN2798853_48.9375N_96.9375W.wdb.xml_27069
19.0,MN2798427_48.9375N_96.6875W.wdb.xml_27069
3.0,MN2799842_48.9375N_96.3125W.wdb.xml_27135
43.0,MN2798839_48.9375N_96.4375W.wdb.xml_27069
1.0,MN2799846_48.9375N_95.9375W.wdb.xml_27135
1.0,MN394849_48.9375N_95.4375W.wdb.xml_27135
181.0,MN394855_48.9375N_95.3125W.wdb.xml_27135
4489.0,MN2798877_48.9375N_97.0625W.wdb.xml_27069
5.0,MN394863_48.9375N_95.4375W.wdb.xml_27135
31.0,MN394921_48.9375N_95.4375W.wdb.xml_27135
252.0,MN2798833_48.9375N_96.6875W.wdb.xml_27069
213.0,MN394888_48.9375N_95.8125W.wdb.xml_27135
6.0,MN394794_48.9375N_95.9375W.wdb.xml_27135
1492.0,MN2798834_48.9375N_96.9375W.wdb.xml_27069
9.0,MN2798842_48.9375N_96.9375W.wdb.xml_27069
46.0,MN2799887_48.9375N_95.9375W.wdb.xml_27135
6.0,MN2799825_48.9375N_96.0625W.wdb.xml_27135
4.0,MN394922_48.9375N_96.0625W.wdb.xml_27135
2.0,MN2799860_48.9375N_96.0625W.wdb.xml_27135
6.0,MN394805_48.9375N_95.3125W.wdb.xml_27135
5.0,MN1949850_48.9375N_96.8125W.wdb.xml_27069
56.0,MN394779_48.9375N_95.8125W.wdb.xml_27135
1.0,MN394854_48.9375N_95.3125W.wdb.xml_27135
67.0,MN2798843_48.9375N_96.8125W.wdb.xml_27069
68.0,MN394887_48.9375N_95.9375W.wdb.xml_27135
17.0,MN2798885_48.9375N_97.0625W.wdb.xml_27069
244.0,MN2798847_48.9375N_96.5625W.wdb.xml_27069
60.0,MN2798861_48.9375N_96.4375W.wdb.xml_27069
5.0,MN2799852_48.9375N_95.9375W.wdb.xml_27135
166.0,MN2798861_48.9375N_96.6875W.wdb.xml_27069
45.0,MN2798834_48.9375N_96.4375W.wdb.xml_27069
1.0,MN2798405_48.9375N_96.4375W.wdb.xml_27069
1.0,MN2799853_48.9375N_96.3125W.wdb.xml_27135
7.0,MN394817_48.9375N_95.3125W.wdb.xml_27135
31.0,MN2798427_48.9375N_96.8125W.wdb.xml_27069
24.0,MN2799852_48.9375N_96.0625W.wdb.xml_27135
3.0,MN394883_48.9375N_95.5625W.wdb.xml_27135
4.0,MN2798839_48.9375N_96.9375W.wdb.xml_27069
1.0,MN2798835_48.9375N_96.4375W.wdb.xml_27069
144.0,MN2799876_48.9375N_95.9375W.wdb.xml_27135
28.0,MN394879_48.9375N_95.6875W.wdb.xml_27135
30.0,MN2798867_48.9375N_97.1875W.wdb.xml_38067
4.0,MN2799851_48.9375N_96.4375W.wdb.xml_27135
6.0,MN2798409_48.9375N_96.8125W.wdb.xml_27069
4.0,MN2798830_48.9375N_96.5625W.wdb.xml_27069
75.0,MN2798852_48.9375N_96.4375W.wdb.xml_27069
91.0,MN2798847_48.9375N_96.4375W.wdb.xml_27069
2.0,MN394764_48.9375N_95.6875W.wdb.xml_27135
13.0,MN2799867_48.9375N_95.9375W.wdb.xml_27135
135.0,MN2798859_48.9375N_96.9375W.wdb.xml_27069
26.0,MN2798842_48.9375N_96.6875W.wdb.xml_27069
6.0,MN2799903_48.9375N_95.9375W.wdb.xml_27135
16.0,MN2798415_48.9375N_97.1875W.wdb.xml_27069
16.0,MN2798832_48.9375N_96.4375W.wdb.xml_27069
118.0,MN2798412_48.9375N_96.8125W.wdb.xml_27069
78.0,MN394879_48.9375N_95.8125W.wdb.xml_27135
60.0,MN394898_48.9375N_95.4375W.wdb.xml_27135
6.0,MN2798839_48.9375N_96.6875W.wdb.xml_27069
335.0,MN2798852_48.9375N_96.5625W.wdb.xml_27069
6.0,MN2799887_48.9375N_96.4375W.wdb.xml_27135
63.0,MN2798858_48.9375N_96.4375W.wdb.xml_27069
2.0,MN394794_48.9375N_96.4375W.wdb.xml_27135
319.0,MN2798840_48.9375N_96.5625W.wdb.xml_27069
4.0,MN394794_48.9375N_96.3125W.wdb.xml_27135
16.0,MN394824_48.9375N_95.4375W.wdb.xml_27135
25.0,MN2798860_48.9375N_96.4375W.wdb.xml_27069
15.0,MN2799877_48.9375N_96.4375W.wdb.xml_27135
117.0,MN2798832_48.9375N_96.6875W.wdb.xml_27069
4.0,MN2798873_48.9375N_96.8125W.wdb.xml_27069
3.0,MN2798859_48.9375N_96.6875W.wdb.xml_27069
5.0,MN2799892_48.9375N_96.4375W.wdb.xml_27135
162.0,MN394888_48.9375N_95.9375W.wdb.xml_27135
365.0,MN2798875_48.9375N_96.9375W.wdb.xml_27069
119.0,MN2799877_48.9375N_95.9375W.wdb.xml_27135
63.0,MN394892_48.9375N_95.4375W.wdb.xml_27135
9.0,MN2799853_48.9375N_96.0625W.wdb.xml_27135
3.0,MN2799823_48.9375N_96.4375W.wdb.xml_27135
21.0,MN394794_48.9375N_96.0625W.wdb.xml_27135
14.0,MN394882_48.9375N_96.3125W.wdb.xml_27135
225.0,MN2798851_48.9375N_96.8125W.wdb.xml_27069
43.0,MN394887_48.9375N_96.0625W.wdb.xml_27135
9.0,MN394921_48.9375N_95.3125W.wdb.xml_27135
95.0,MN394892_48.9375N_95.3125W.wdb.xml_27135
5.0,MN398877_48.9375N_94.9375W.wdb.xml_27077
270.0,MN394903_48.9375N_95.4375W.wdb.xml_27135
6.0,MN398879_48.9375N_94.9375W.wdb.xml_27077
3.0,MN394860_48.9375N_95.3125W.wdb.xml_27135
237.0,MN398908_48.9375N_94.9375W.wdb.xml_27077
6.0,MN398868_48.9375N_94.9375W.wdb.xml_27077
3.0,MN2799892_48.9375N_95.9375W.wdb.xml_27135
121.0,MN398903_48.9375N_94.9375W.wdb.xml_27077
10.0,MN398898_48.9375N_94.9375W.wdb.xml_27077
5.0,MN2798873_48.9375N_96.4375W.wdb.xml_27069
11.0,MN398885_48.9375N_94.9375W.wdb.xml_27077
5.0,MN2799873_48.9375N_96.4375W.wdb.xml_27135
21.0,MN2798860_48.9375N_96.5625W.wdb.xml_27069
42.0,MN2798830_48.9375N_96.4375W.wdb.xml_27069
287.0,MN2798863_48.9375N_96.4375W.wdb.xml_27069
241.0,MN2798884_48.9375N_96.9375W.wdb.xml_27069
7.0,MN2798409_48.9375N_96.6875W.wdb.xml_27069
21.0,MN398899_48.9375N_94.9375W.wdb.xml_27077
49.0,MN394779_48.9375N_95.9375W.wdb.xml_27135
38.0,MN2798880_48.9375N_97.0625W.wdb.xml_27069
5.0,MN2798843_48.9375N_96.6875W.wdb.xml_27069
153.0,MN398888_48.9375N_94.9375W.wdb.xml_27077
21.0,MN398878_48.9375N_94.9375W.wdb.xml_27077
21.0,MN2798847_48.9375N_96.6875W.wdb.xml_27069
3.0,MN394874_48.9375N_96.0625W.wdb.xml_27135
151.0,MN398880_48.9375N_94.9375W.wdb.xml_27077
69.0,MN2798850_48.9375N_96.4375W.wdb.xml_27069
3.0,MN394919_48.9375N_95.4375W.wdb.xml_27135
42.0,MN2799839_48.9375N_96.0625W.wdb.xml_27135
12.0,MN394829_48.9375N_95.5625W.wdb.xml_27135
30.0,MN394900_48.9375N_95.4375W.wdb.xml_27135
188.0,MN2798850_48.9375N_96.5625W.wdb.xml_27069
2.0,MN2799887_48.9375N_96.0625W.wdb.xml_27135
16.0,MN394920_48.9375N_95.5625W.wdb.xml_27135
3.0,MN2798853_48.9375N_96.8125W.wdb.xml_27069
1.0,MN2798866_48.9375N_96.8125W.wdb.xml_27069
1.0,MN394876_48.9375N_96.0625W.wdb.xml_27135
147.0,MN2798845_48.9375N_96.5625W.wdb.xml_27069
3.0,MN2799832_48.9375N_96.0625W.wdb.xml_27135
20.0,MN398913_48.9375N_94.9375W.wdb.xml_27077
845.0,MN2798837_48.9375N_96.5625W.wdb.xml_27069
100.0,MN2798844_48.9375N_96.4375W.wdb.xml_27069
25.0,MN2799842_48.9375N_95.9375W.wdb.xml_27135
2.0,MN398918_48.9375N_95.0625W.wdb.xml_27077
27.0,MN2799886_48.9375N_95.9375W.wdb.xml_27135
1.0,MN2799827_48.9375N_96.3125W.wdb.xml_27135
14.0,MN2799843_48.9375N_95.9375W.wdb.xml_27135
1573.0,MN398903_48.9375N_95.0625W.wdb.xml_27077
1.0,MN2798851_48.9375N_96.9375W.wdb.xml_27069
324.0,MN398879_48.9375N_95.0625W.wdb.xml_27077
37.0,MN2798880_48.9375N_97.1875W.wdb.xml_27069
103.0,MN394791_48.9375N_96.3125W.wdb.xml_27135
149.0,MN2798840_48.9375N_96.4375W.wdb.xml_27069
83.0,MN2799851_48.9375N_95.9375W.wdb.xml_27135
37.0,MN2799837_48.9375N_95.8125W.wdb.xml_27135
6.0,MN398864_48.9375N_95.0625W.wdb.xml_27077
9.0,MN2798886_48.9375N_97.1875W.wdb.xml_38067
37.0,MN394781_48.9375N_95.4375W.wdb.xml_27135
24.0,MN2798857_48.9375N_96.8125W.wdb.xml_27069
52.0,MN2798841_48.9375N_96.4375W.wdb.xml_27069
626.0,MN2799851_48.9375N_96.0625W.wdb.xml_27135
5.0,MN394805_48.9375N_95.9375W.wdb.xml_27135
